"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
710 8 0.119817 0.000617 0.088032 0.020888 0.01028 10
720 8 0.119996 0.000612 0.088033 0.020834 0.010517 10
730 8 0.118107 0.000617 0.085852 0.020839 0.010799 10
740 8 0.125722 0.000682 0.093106 0.020822 0.011112 10
750 8 0.125254 0.000616 0.092413 0.020855 0.01137 10
760 8 0.12354 0.000607 0.090425 0.020838 0.01167 10
770 8 0.130139 0.00061 0.096762 0.020844 0.011923 10
780 8 0.129317 0.000618 0.095678 0.020831 0.01219 10
790 8 0.133083 0.000622 0.099129 0.020844 0.012488 10
800 8 0.130767 0.000599 0.095576 0.021186 0.013406 10
810 8 0.137057 0.0006 0.10257 0.020844 0.013043 10
820 8 0.136298 0.000614 0.101534 0.020829 0.013321 10
830 8 0.139952 0.000607 0.104869 0.020825 0.013651 8
840 8 0.142279 0.000602 0.10678 0.020964 0.013933 8
850 8 0.140484 0.000614 0.104796 0.020827 0.014247 8
860 8 0.147443 0.000611 0.111483 0.020821 0.014528 8
870 8 0.149506 0.000603 0.113093 0.020831 0.014979 8
880 8 0.151576 0.000583 0.114385 0.021178 0.01543 8
890 8 0.150713 0.000602 0.113694 0.020885 0.015532 8
900 8 0.149755 0.000594 0.112479 0.020901 0.015781 8
910 8 0.155376 0.000606 0.117791 0.020897 0.016082 8
920 8 0.157887 0.000606 0.120027 0.020835 0.016419 8
930 8 0.159797 0.000612 0.121558 0.020895 0.016732 7
940 8 0.160998 0.000445 0.122595 0.020876 0.017082 7
950 8 0.163102 0.000614 0.12424 0.020843 0.017405 7
960 8 0.164346 0.000612 0.125128 0.020852 0.017754 7
970 8 0.166792 0.00061 0.127247 0.020836 0.018099 7
980 8 0.167106 0.000602 0.127132 0.020867 0.018505 7
990 8 0.167921 0.000601 0.1277 0.020843 0.018777 7
1000 8 0.17307 0.00061 0.132435 0.020859 0.019166 7
1010 8 0.175903 0.000606 0.134992 0.020834 0.019471 7
1020 8 0.176007 0.000611 0.134631 0.020883 0.019882 6
1030 8 0.176821 0.000605 0.135196 0.020843 0.020177 6
1040 8 0.181488 0.000528 0.139605 0.020826 0.020529 6
1050 8 0.182614 0.000528 0.140322 0.020836 0.020928 6
1060 8 0.182758 0.000558 0.140082 0.020843 0.021275 6
1070 8 0.185225 0.000609 0.142168 0.020835 0.021613 6
1080 8 0.18778 0.000597 0.144294 0.020823 0.022066 6
1090 8 0.18977 0.000601 0.145877 0.020892 0.0224 6
1100 8 0.190125 0.000607 0.145922 0.020825 0.022771 6
1110 8 0.19563 0.000617 0.151008 0.020832 0.023173 6
1120 8 0.193902 0.000594 0.148823 0.020881 0.023604 6
1130 8 0.198828 0.000612 0.153368 0.020833 0.024015 6
1140 8 0.200585 0.000618 0.15476 0.020823 0.024384 6
1150 8 0.200043 0.000606 0.153823 0.020831 0.024783 6
1160 8 0.205605 0.000606 0.159024 0.020862 0.025113 6
1170 8 0.206514 0.00061 0.159484 0.020835 0.025585 6
1180 8 0.207217 0.000609 0.15981 0.020814 0.025984 6
1190 8 0.207235 0.000603 0.159456 0.020847 0.026329 5
1200 8 0.212916 0.000618 0.164521 0.020871 0.026906 5
1210 8 0.214868 0.000603 0.166236 0.020873 0.027156 5
1220 8 0.217226 0.000608 0.168153 0.020883 0.027582 5
1230 8 0.21895 0.000613 0.169453 0.020879 0.028005 5
1240 8 0.221076 0.000611 0.171156 0.020832 0.028477 5
1250 8 0.222985 0.0006 0.172319 0.021038 0.029028 5
1260 8 0.224768 0.000595 0.173961 0.020874 0.029338 5
1270 8 0.226582 0.000607 0.175343 0.020842 0.02979 5
1280 8 0.229013 0.000612 0.177334 0.020836 0.030231 5
1290 8 0.227205 0.000605 0.174653 0.020872 0.031075 5
1300 8 0.230092 0.000587 0.177537 0.020816 0.031152 5
1310 8 0.23363 0.000619 0.180466 0.020828 0.031717 5
1320 8 0.237945 0.000608 0.184449 0.020862 0.032026 5
1330 8 0.237334 0.000608 0.183319 0.020875 0.032532 5
1340 8 0.238541 0.000596 0.18357 0.020826 0.033549 5
1350 8 0.243949 0.000617 0.188444 0.020836 0.034052 5
1360 8 0.245204 0.000606 0.189171 0.020883 0.034544 5
1370 8 0.244997 0.000607 0.188472 0.020884 0.035034 5
1380 8 0.247958 0.000594 0.191028 0.020853 0.035483 5
1390 8 0.24706 0.0006 0.189682 0.020834 0.035944 5
1400 8 0.25332 0.000602 0.195436 0.02084 0.036442 5
1410 8 0.251444 0.000618 0.193067 0.020846 0.036913 5
1420 8 0.257945 0.000607 0.199097 0.020858 0.037383 5
1430 8 0.257385 0.0006 0.197776 0.020837 0.038172 5
1440 8 0.26119 0.000594 0.201336 0.020861 0.038399 5
1450 8 0.262439 0.00062 0.20205 0.020838 0.038931 5
1460 8 0.263187 0.000607 0.202308 0.02082 0.039452 4
1470 8 0.268233 0.000602 0.206806 0.020828 0.039997 4
1480 8 0.268323 0.000599 0.206439 0.020831 0.040454 4
1490 8 0.272963 0.000607 0.210239 0.021225 0.040892 4
1500 8 0.274199 0.000614 0.211304 0.02082 0.041461 4
1510 8 0.273204 0.00061 0.209765 0.020937 0.041892 4
1520 8 0.27547 0.000612 0.211493 0.020857 0.042508 4
1530 8 0.279237 0.000615 0.214586 0.020842 0.043194 4
1540 8 0.282679 0.000597 0.217662 0.020858 0.043562 4
1550 8 0.285378 0.000606 0.219159 0.020834 0.044779 4
1560 8 0.287434 0.000664 0.220702 0.02083 0.045238 4
1570 8 0.289255 0.000574 0.222679 0.020837 0.045165 4
1580 8 0.287759 0.000611 0.220599 0.020877 0.045672 4
1590 8 0.287918 0.000611 0.220175 0.020875 0.046257 4
1600 8 0.291339 0.000602 0.222979 0.020935 0.046823 4
1610 8 0.296485 0.000602 0.227697 0.020848 0.047338 4
1620 8 0.299281 0.000608 0.229902 0.020822 0.047949 4
1630 8 0.301844 0.00061 0.231772 0.020933 0.048529 4
1640 8 0.29948 0.000598 0.228964 0.020826 0.049092 4
1650 8 0.304377 0.000601 0.23314 0.020954 0.049682 4
1660 8 0.307302 0.000588 0.235675 0.02083 0.050209 4
1670 8 0.309902 0.000616 0.237692 0.020829 0.050765 4
1680 8 0.314318 0.000593 0.241509 0.020857 0.051359 4
1690 8 0.316282 0.000596 0.242929 0.020834 0.051923 4
1700 8 0.318806 0.000584 0.24459 0.020824 0.052808 4
1710 8 0.319569 0.000609 0.244704 0.02083 0.053426 4
1720 8 0.322524 0.000591 0.247106 0.020898 0.053929 4
1730 8 0.323954 0.000601 0.247959 0.020867 0.054527 4
1740 8 0.328045 0.000599 0.251526 0.020829 0.055091 4
1750 8 0.328627 0.000606 0.251541 0.020872 0.055608 4
1760 8 0.333834 0.000587 0.256129 0.020925 0.056193 4
1770 8 0.333003 0.000586 0.254639 0.020834 0.056944 4
1780 8 0.337833 0.000622 0.258868 0.020859 0.057484 4
1790 8 0.338828 0.000586 0.259284 0.020869 0.058089 3
1800 8 0.340431 0.000609 0.260123 0.020819 0.05888 3
1810 8 0.342904 0.000585 0.262148 0.020868 0.059303 3
1820 8 0.34629 0.000609 0.264054 0.020859 0.060768 3
1830 8 0.350877 0.000597 0.266742 0.021982 0.061556 3
1840 8 0.352054 0.000609 0.267969 0.020827 0.062649 3
1850 8 0.353458 0.000581 0.268721 0.020838 0.063318 3
1860 8 0.357454 0.000602 0.271907 0.020851 0.064094 3
1870 8 0.359029 0.000589 0.272442 0.020837 0.065161 3
1880 8 0.360214 0.000571 0.273525 0.020891 0.065227 3
1890 8 0.36109 0.000624 0.273706 0.020855 0.065905 3
1900 8 0.36477 0.00059 0.2767 0.02087 0.06661 3
1910 8 0.36693 0.000607 0.277834 0.020836 0.067653 3
1920 8 0.370522 0.000593 0.280773 0.020823 0.068333 3
1930 8 0.371304 0.000603 0.280651 0.020951 0.069099 3
1940 8 0.372454 0.000594 0.281287 0.020827 0.069746 3
1950 8 0.373595 0.0006 0.281793 0.020834 0.070368 3
1960 8 0.377208 0.000597 0.284618 0.020844 0.071149 3
1970 8 0.379246 0.000595 0.286005 0.020972 0.071674 3
1980 8 0.384074 0.000611 0.288686 0.020916 0.073861 3
1990 8 0.383342 0.00058 0.288362 0.021001 0.073399 3
2000 8 0.385555 0.000595 0.290113 0.020873 0.073974 3
2010 8 0.386952 0.00059 0.29087 0.020854 0.074638 3
2020 8 0.388682 0.000607 0.291599 0.020827 0.075649 3
2030 8 0.391689 0.000591 0.292406 0.02084 0.077852 3
2040 8 0.392777 0.000595 0.292969 0.020827 0.078386 3
2050 8 0.406566 0.000589 0.295374 0.021266 0.089337 3
2060 8 0.401041 0.000584 0.299701 0.020847 0.079909 3
2070 8 0.400896 0.000596 0.297959 0.020828 0.081513 3
2080 8 0.40257 0.000596 0.297929 0.020815 0.08323 3
2090 8 0.404031 0.00058 0.299645 0.020867 0.082939 3
2100 8 0.408942 0.000602 0.303514 0.020826 0.084 3
2110 8 0.407075 0.000604 0.301143 0.020903 0.084425 3
2120 8 0.410645 0.000599 0.302544 0.020831 0.086671 3
2130 8 0.412439 0.00061 0.303015 0.020856 0.087958 3
2140 8 0.414441 0.000576 0.304446 0.020865 0.088554 3
2150 8 0.416556 0.000598 0.305938 0.020922 0.089098 3
2160 8 0.41936 0.000583 0.307111 0.020871 0.090795 3
2170 8 0.455906 0.000593 0.308077 0.021244 0.125992 3
2180 8 0.528791 0.002182 0.39737 0.020931 0.108308 3
2190 8 0.434498 0.000978 0.319217 0.020765 0.093538 3
2200 8 0.433285 0.001549 0.315114 0.020956 0.095666 3
2210 8 0.434783 0.003829 0.314213 0.020788 0.095953 3
2220 8 0.438814 0.001541 0.317995 0.020755 0.098523 3
2230 8 0.441567 0.001528 0.319667 0.020879 0.099493 3
2240 8 0.44077 0.000808 0.318772 0.020829 0.100361 3
2250 8 0.442752 0.000816 0.319723 0.020891 0.101322 3
2260 8 0.444657 0.000818 0.320982 0.020823 0.102034 3
2270 8 0.445107 0.000472 0.320303 0.020837 0.103495 3
2280 8 0.446331 0.000662 0.320139 0.020996 0.104534 3
2290 8 0.448551 0.000677 0.321329 0.020876 0.105669 3
2300 8 0.44988 0.00066 0.322154 0.020936 0.10613 3
2310 8 0.452145 0.000665 0.323201 0.020874 0.107405 3
2320 8 0.455136 0.000642 0.324189 0.020835 0.10947 3
2330 8 0.455597 0.000657 0.325342 0.020836 0.108762 3
2340 8 0.461387 0.000667 0.330781 0.020788 0.109151 3
2350 8 0.459579 0.000488 0.327657 0.020825 0.110609 3
2360 8 0.464417 0.000657 0.330488 0.020825 0.112447 3
2370 8 0.463894 0.00067 0.328882 0.020837 0.113505 3
2380 8 0.466874 0.000685 0.33058 0.020838 0.114771 3
2390 8 0.469059 0.000675 0.33177 0.020858 0.115756 3
2400 8 0.485676 0.000674 0.332405 0.021312 0.131285 3
2410 8 0.474153 0.000636 0.334149 0.020839 0.118529 3
2420 8 0.476478 0.000666 0.335494 0.020911 0.119407 3
2430 8 0.478602 0.000655 0.337062 0.020768 0.120117 3
2440 8 0.483224 0.000566 0.337058 0.020866 0.124734 3
2450 8 0.482435 0.000639 0.337326 0.020885 0.123585 3
2460 8 0.48396 0.000646 0.337707 0.021002 0.124605 3
2470 8 0.48732 0.000672 0.339514 0.020848 0.126286 3
2480 8 0.489658 0.000723 0.340267 0.02084 0.127828 3
2490 8 0.490233 0.000653 0.340559 0.020877 0.128144 3
2500 8 0.492654 0.000657 0.34161 0.020827 0.12956 3
2510 8 0.494867 0.000676 0.342307 0.020906 0.130978 3
2520 8 0.50099 0.000654 0.344077 0.02088 0.135379 3
2530 8 0.501031 0.000657 0.34405 0.020931 0.135393 3
2540 8 0.503447 0.000657 0.345728 0.020833 0.136229 3
2550 8 0.507057 0.000641 0.350386 0.02077 0.13526 3
2560 8 0.524104 0.001605 0.348961 0.020966 0.152572 3
2570 8 0.51333 0.000517 0.351091 0.020773 0.140949 2
2580 8 0.51522 0.000682 0.351891 0.02076 0.141887 2
2590 8 0.517233 0.00053 0.352971 0.020778 0.142954 2
2600 8 0.52058 0.000716 0.354844 0.020774 0.144246 2
2610 8 0.52054 0.00053 0.354594 0.020778 0.144638 2
2620 8 0.524887 0.000661 0.356101 0.020761 0.147364 2
2630 8 0.541314 0.00069 0.355788 0.020903 0.163933 2
2640 8 0.530138 0.000659 0.357904 0.020757 0.150818 2
2650 8 0.528918 0.000679 0.355575 0.020848 0.151816 2
2660 8 0.535475 0.00409 0.358401 0.020754 0.15223 2
2670 8 0.53417 0.000813 0.359455 0.020767 0.153135 2
2680 8 0.539414 0.003912 0.356588 0.020831 0.158083 2
2690 8 0.555601 0.004217 0.374188 0.02077 0.156426 2
2700 8 0.5391 0.000432 0.360524 0.020758 0.157386 2
2710 8 0.541554 0.000526 0.360369 0.02077 0.159889 2
2720 8 0.543766 0.000557 0.362026 0.020755 0.160428 2
2730 8 0.547141 0.000557 0.362655 0.020771 0.163158 2
2740 8 0.556683 0.000572 0.368279 0.020791 0.167041 2
2750 8 0.557175 0.000554 0.365451 0.020895 0.170275 2
2760 8 0.565392 0.003861 0.366234 0.02426 0.171037 2
2770 8 0.563001 0.001636 0.36874 0.020795 0.17183 2
2780 8 0.571634 0.000808 0.369638 0.020765 0.180423 2
2790 8 0.575672 0.004533 0.374889 0.020836 0.175414 2
2800 8 0.58274 0.001638 0.369957 0.020922 0.190223 2
2810 8 0.572344 0.00082 0.371648 0.020792 0.179084 2
2820 8 0.576229 0.003865 0.368778 0.020889 0.182697 2
2830 8 0.580274 0.003371 0.372621 0.020774 0.183508 2
2840 8 0.580008 0.00082 0.37322 0.020756 0.185212 2
2850 8 0.5824 0.000743 0.373081 0.020832 0.187744 2
2860 8 0.587719 0.00165 0.375732 0.020765 0.189572 2
2870 8 0.628033 0.000818 0.376598 0.020843 0.229774 2
2880 8 0.589472 0.000844 0.372777 0.020828 0.195023 2
2890 8 0.596701 0.001644 0.378582 0.020882 0.195593 2
2900 8 0.59892 0.001832 0.37865 0.020784 0.197654 2
2910 8 0.610423 0.000789 0.387209 0.020838 0.201587 2
2920 8 0.621646 0.001638 0.381056 0.021607 0.217345 2
2930 8 0.606369 0.003864 0.376806 0.020921 0.204778 2
2940 8 0.607973 0.001631 0.380083 0.02076 0.205499 2
2950 8 0.609575 0.000781 0.37924 0.020886 0.208668 2
2960 8 0.614461 0.00162 0.38314 0.020764 0.208937 2
2970 8 0.63924 0.000817 0.3845 0.02089 0.233033 2
2980 8 0.618695 0.000837 0.384968 0.020854 0.212036 2
2990 8 0.63882 0.000814 0.389592 0.027588 0.220826 2
3000 8 0.624762 0.000819 0.385829 0.020766 0.217348 2
3010 8 0.625473 0.000815 0.383611 0.020851 0.220196 2
3020 8 0.65137 0.002099 0.407139 0.020852 0.22128 2
3030 8 0.65313 0.001642 0.393374 0.027615 0.230499 2
3040 8 0.636023 0.000828 0.389258 0.020767 0.22517 2
3050 8 0.660863 0.016115 0.38869 0.020767 0.235291 2
3060 8 0.649737 0.00103 0.396375 0.020756 0.231576 2
3070 8 0.655141 0.000819 0.398423 0.020853 0.235046 2
3080 8 0.652959 0.001634 0.395551 0.020765 0.235009 2
3090 8 0.652667 0.000685 0.393957 0.020786 0.237239 2
3100 8 0.655461 0.000518 0.394174 0.020756 0.240013 2
3110 8 0.657566 0.000679 0.393187 0.020884 0.242816 2
3120 8 0.677329 0.001695 0.404686 0.024971 0.245977 2
3130 8 0.668279 0.000822 0.396389 0.020766 0.250302 2
3140 8 0.688093 0.000818 0.404245 0.027587 0.255443 2
3150 8 0.691334 0.000431 0.397217 0.020973 0.272713 2
3160 8 0.677522 0.000809 0.398823 0.020786 0.257104 2
3170 8 0.681097 0.000824 0.400147 0.020767 0.259359 2
3180 8 0.691832 0.000821 0.408427 0.020996 0.261588 2
3190 8 0.686495 0.000832 0.401391 0.020867 0.263405 2
3200 8 0.701467 0.000816 0.408916 0.020885 0.27085 2
3210 8 0.720514 0.001635 0.404324 0.020767 0.293788 2
3220 8 0.705541 0.000815 0.411334 0.020849 0.272543 2
3230 8 0.70165 0.004026 0.404401 0.020778 0.272445 2
3240 8 0.702338 0.000814 0.404574 0.020757 0.276193 2
3250 8 0.77238 0.000818 0.406091 0.020766 0.344705 2
3260 8 0.709358 0.000808 0.402944 0.021275 0.284331 2
3270 8 0.715358 0.001635 0.407663 0.020791 0.285269 2
3280 8 0.718197 0.00081 0.406906 0.02076 0.289721 2
3290 8 0.724911 0.000822 0.409856 0.020777 0.293456 2
3300 8 0.73829 0.00083 0.420462 0.020757 0.296241 2
3310 8 0.737254 0.000825 0.41069 0.020838 0.304901 2
3320 8 0.746795 0.003334 0.419443 0.020904 0.303114 2
3330 8 0.753415 0.000818 0.41187 0.020779 0.319948 2
3340 8 0.753914 0.000679 0.422618 0.020779 0.309838 2
3350 8 0.757162 0.00082 0.413259 0.0208 0.322283 2
3360 8 0.756425 0.003742 0.417349 0.021474 0.31386 2
3370 8 0.7541 0.00163 0.415379 0.020777 0.316314 2
3380 8 0.753237 0.000436 0.413015 0.020755 0.319031 2
3390 8 0.755779 0.00055 0.413963 0.020766 0.3205 2
3400 8 0.766724 0.000561 0.415286 0.020759 0.330118 2
3410 8 0.781642 0.000689 0.425675 0.020891 0.334387 2
3420 8 0.791675 0.000532 0.416204 0.020759 0.35418 2
3430 8 0.779039 0.000555 0.42083 0.020764 0.33689 2
3440 8 0.795397 0.000558 0.419769 0.027576 0.347494 2
3450 8 0.783499 0.000563 0.418445 0.020775 0.343716 2
3460 8 0.792096 0.000549 0.419223 0.020768 0.351556 2
3470 8 0.795287 0.000549 0.42274 0.020904 0.351094 2
3480 8 0.79982 0.000547 0.424447 0.020772 0.354054 2
3490 8 0.807371 0.000558 0.426476 0.020974 0.359363 2
3500 8 0.810394 0.000431 0.424774 0.020764 0.364425 2
3510 8 0.813556 0.000814 0.421974 0.020836 0.369932 2
3520 8 0.822717 0.00171 0.426662 0.020779 0.373566 2
3530 8 0.825736 0.000818 0.427092 0.020768 0.377058 2
3540 8 0.847708 0.000825 0.428087 0.020773 0.398023 2
3550 8 0.836982 0.000818 0.426954 0.020764 0.388446 2
3560 8 0.844069 0.000828 0.425918 0.020842 0.396481 2
3570 8 0.854196 0.001629 0.432722 0.020793 0.399052 2
3580 8 0.85441 0.000834 0.430978 0.020762 0.401836 2
3590 8 0.870231 0.000812 0.431116 0.020776 0.417527 2
3600 8 0.867512 0.000815 0.433622 0.020773 0.412302 2
3610 8 0.943117 0.003468 0.430504 0.020893 0.488252 2
3620 8 0.88799 0.001662 0.433802 0.020855 0.431671 2
3630 8 0.880171 0.001283 0.436054 0.020789 0.422045 2
3640 8 0.879354 0.000817 0.430778 0.020821 0.426938 2
3650 8 0.903074 0.004394 0.431239 0.020862 0.446579 2
3660 8 0.89341 0.001651 0.435144 0.020884 0.435731 2
3670 8 0.899846 0.001621 0.437387 0.020768 0.44007 2
3680 8 0.985922 0.000818 0.438966 0.020962 0.525176 2
3690 8 0.908696 0.003522 0.437935 0.020778 0.446461 2
3700 8 0.93527 0.000826 0.447858 0.027651 0.458935 2
3710 8 0.932109 0.001622 0.440611 0.020777 0.469099 2
3720 8 0.964836 0.000671 0.438914 0.020875 0.504376 2
3730 8 0.930682 0.000812 0.445699 0.020762 0.463409 2
3740 8 0.949817 0.000827 0.443242 0.020867 0.484881 2
3750 8 0.946258 0.001633 0.441966 0.024658 0.478001 2
3760 8 0.951564 0.001631 0.447565 0.020755 0.481613 2
3770 8 0.955329 0.000829 0.445269 0.020902 0.488329 2
3780 8 0.974814 0.000833 0.44501 0.020763 0.508208 2
3790 8 0.977171 0.000561 0.444898 0.027585 0.504127 2
3799 8 0.963802 0.000454 0.441664 0.020752 0.500932 2
3807 8 0.987171 0.000812 0.44729 0.020766 0.518303 2
3816 8 0.994579 0.000816 0.455458 0.020781 0.517524 2
3824 8 0.985035 0.000542 0.446988 0.020765 0.51674 2
3829 8 0.98977 0.000551 0.447404 0.020928 0.520887 2
3830 8 0.988729 0.000518 0.447013 0.020783 0.520415 2
3832 8 0.99997 0.000499 0.448029 0.020762 0.53068 2
3836 8 1.1399 0.000504 0.44868 0.020854 0.669859 2
3840 8 0.999453 0.000406 0.450483 0.020753 0.527811 1
3838 8 0.998418 0.000797 0.450189 0.020779 0.526653 1
3840 8 1.00228 0.003831 0.445884 0.020832 0.531729 2
3838 8 1.00686 0.00163 0.450354 0.020973 0.533899 2
3840 8 1.012 0.001613 0.457502 0.021403 0.53148 1
3840 8 1.18854 0.001609 0.44747 0.021063 0.718399 1
3842 8 1.00308 0.001649 0.449092 0.021045 0.531296 1
3844 8 1.00503 0.001621 0.448435 0.020918 0.534052 1
3845 8 1.00194 0.000599 0.446652 0.021517 0.533169 1
3840 8 1.00127 0.000529 0.446574 0.020924 0.533242 1
3844 8 1.00129 0.000531 0.446614 0.020883 0.53326 1
3841 8 0.997379 0.00054 0.446728 0.021052 0.529059 1
3843 8 1.00363 0.000532 0.446377 0.020971 0.535752 2
3847 8 1.00382 0.000537 0.446143 0.021461 0.535683 2
3852 8 1.12032 0.000552 0.44827 0.020878 0.650621 1
3853 8 1.00727 0.000549 0.448114 0.020909 0.537694 1
3859 8 1.00838 0.000541 0.446173 0.020841 0.540826 1
3858 8 1.01422 0.000566 0.447905 0.020899 0.544852 1
3860 8 1.01532 0.000543 0.448005 0.020841 0.545935 1
3857 8 1.01531 0.000548 0.448044 0.021014 0.5457 1
3863 8 1.02878 0.000535 0.447898 0.021056 0.559291 1
3860 8 1.01442 0.000555 0.447951 0.02084 0.545076 1
3866 8 1.02712 0.000542 0.448228 0.020841 0.557513 1
3867 8 1.02315 0.000668 0.448618 0.02088 0.552987 1
3866 8 1.02448 0.000543 0.448427 0.020826 0.554681 1
3870 8 1.02534 0.000547 0.447029 0.020882 0.556883 1
3873 8 1.02963 0.000537 0.447889 0.020823 0.560386 1
3872 8 1.16791 0.000544 0.448582 0.020851 0.697934 1
3866 8 1.03247 0.003812 0.44993 0.020779 0.557949 1
3867 8 1.03848 0.001499 0.452524 0.020828 0.563624 1
3866 8 1.061 0.004286 0.449241 0.02076 0.586712 1
3863 8 1.02894 0.001486 0.452452 0.020812 0.554187 1
3862 8 1.02766 0.000792 0.450574 0.020827 0.555467 1
3865 8 1.08026 0.000794 0.450201 0.021198 0.608071 1
3869 8 1.03502 0.001569 0.451562 0.020884 0.561006 1
3871 8 1.02916 0.000788 0.450547 0.020844 0.556983 1
3871 8 1.02928 0.000846 0.448943 0.020887 0.558609 1
3873 8 1.03416 0.000596 0.449811 0.02114 0.562609 1
3874 8 1.04382 0.000616 0.448478 0.020856 0.573868 1
3875 8 1.03258 0.000614 0.449622 0.020834 0.561514 1
3875 8 1.15086 0.000604 0.449709 0.020822 0.679725 1
3875 8 1.02994 0.000606 0.451219 0.020845 0.55727 1
3875 8 1.02748 0.000601 0.449624 0.020841 0.556418 1
3875 8 1.02928 0.00067 0.453401 0.02079 0.554422 1
3877 8 1.03515 0.003177 0.449815 0.020833 0.561322 1
3873 8 1.04075 0.00418 0.453334 0.021618 0.561617 1
3876 8 1.02981 0.000781 0.450705 0.020822 0.557499 1
3876 8 1.03318 0.004695 0.450038 0.020829 0.557621 1
3880 8 1.0563 0.000783 0.451783 0.020833 0.582901 1
3880 8 1.03331 0.004472 0.44994 0.020765 0.558134 1
