"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
1140 4 0.096525 0.000365 0.05404 0.021167 0.020953 14
1160 4 0.103284 0.000376 0.060099 0.02116 0.021649 14
1180 4 0.107172 0.000366 0.063236 0.021154 0.022416 14
1200 4 0.110314 0.000375 0.065725 0.021162 0.023052 14
1220 4 0.112911 0.000361 0.06754 0.02124 0.02377 14
1240 4 0.115672 0.000372 0.069603 0.021174 0.024523 14
1260 4 0.117858 0.000357 0.071084 0.021158 0.025259 14
1280 4 0.119252 0.000362 0.071714 0.021199 0.025977 14
1300 4 0.1221 0.000367 0.073815 0.02118 0.026738 14
1320 4 0.124776 0.00037 0.075722 0.021167 0.027517 14
1340 4 0.126348 0.000374 0.07636 0.021159 0.028455 14
1360 4 0.126711 0.000367 0.076085 0.021167 0.029092 14
1380 4 0.126471 0.000376 0.074991 0.021157 0.029947 9
1400 4 0.135976 0.000369 0.083334 0.02119 0.031083 9
1420 4 0.138884 0.000367 0.085432 0.021163 0.031922 9
1440 4 0.137169 0.00037 0.082886 0.021158 0.032755 9
1460 4 0.138228 0.000363 0.083043 0.021153 0.033669 9
1480 4 0.145083 0.000375 0.089056 0.021159 0.034493 9
1500 4 0.148047 0.000364 0.091161 0.021156 0.035366 9
1520 4 0.148328 0.000374 0.089993 0.021172 0.036789 9
1540 4 0.153951 0.000361 0.094803 0.021169 0.037618 9
1560 4 0.151335 0.000378 0.091234 0.021158 0.038565 9
1580 4 0.15951 0.000358 0.098527 0.021151 0.039474 9
1600 4 0.15672 0.000361 0.094778 0.021157 0.040424 7
1620 4 0.16528 0.000367 0.10212 0.021412 0.041381 7
1640 4 0.167626 0.000374 0.103736 0.021166 0.04235 7
1660 4 0.167367 0.000377 0.102458 0.021208 0.043324 7
1680 4 0.173542 0.000372 0.107699 0.021157 0.044314 7
1700 4 0.175708 0.00038 0.108851 0.021157 0.04532 7
1720 4 0.172274 0.000365 0.10434 0.021183 0.046386 7
1740 4 0.1799 0.000373 0.110908 0.021151 0.047468 7
1760 4 0.183912 0.000369 0.113948 0.021167 0.048428 7
1780 4 0.185369 0.000368 0.114438 0.021175 0.049388 6
1800 4 0.189101 0.000364 0.117081 0.021153 0.050503 6
1820 4 0.189452 0.000375 0.116282 0.021169 0.051626 6
1840 4 0.190985 0.000371 0.116508 0.02116 0.052946 6
1860 4 0.193246 0.000366 0.11775 0.021149 0.053981 6
1880 4 0.19574 0.000372 0.117778 0.02119 0.0564 6
1900 4 0.197802 0.000371 0.118728 0.021154 0.057549 6
1920 4 0.203273 0.000369 0.122374 0.021157 0.059373 6
1940 4 0.209279 0.000371 0.127055 0.021153 0.0607 6
1960 4 0.21362 0.000361 0.130338 0.021167 0.061754 6
1980 4 0.217249 0.000365 0.132553 0.021152 0.063179 6
2000 4 0.220043 0.000363 0.133939 0.021168 0.064573 6
2020 4 0.218976 0.00038 0.131519 0.021155 0.065922 6
2040 4 0.223521 0.000182 0.135166 0.02117 0.067003 6
2060 4 0.230976 0.00028 0.141024 0.021152 0.06852 6
2080 4 0.232225 0.000167 0.141124 0.021189 0.069745 5
2100 4 0.231568 0.00059 0.138742 0.021174 0.071062 5
2120 4 0.239367 0.000624 0.144676 0.021181 0.072886 5
2140 4 0.24105 0.000603 0.144322 0.021155 0.07497 5
2160 4 0.245336 0.000628 0.147596 0.021156 0.075956 5
2180 4 0.247051 0.000618 0.147726 0.021182 0.077525 5
2200 4 0.253611 0.000636 0.151332 0.021159 0.080484 5
2220 4 0.251971 0.000605 0.14884 0.021156 0.08137 5
2240 4 0.259611 0.000632 0.154594 0.021181 0.083204 5
2260 4 0.259093 0.000634 0.152643 0.02117 0.084646 5
2280 4 0.263729 0.000629 0.155986 0.021181 0.085933 5
2300 4 0.269014 0.000615 0.159118 0.021188 0.088093 5
2320 4 0.268814 0.000619 0.157977 0.021171 0.089047 5
2340 4 0.274268 0.00063 0.162035 0.021155 0.090448 4
2360 4 0.278755 0.000601 0.165154 0.021206 0.091794 4
2380 4 0.281552 0.000638 0.165329 0.021154 0.094431 4
2400 4 0.285644 0.000643 0.168011 0.021177 0.095813 4
2420 4 0.288362 0.000626 0.169271 0.021153 0.097312 4
2440 4 0.287128 0.000227 0.166563 0.021166 0.099172 4
2460 4 0.290237 0.000533 0.167799 0.021156 0.100749 4
2480 4 0.297127 0.000539 0.171079 0.021155 0.104354 4
2500 4 0.298585 0.000501 0.172141 0.021164 0.104779 4
2520 4 0.302307 0.000536 0.173831 0.021158 0.106782 4
2540 4 0.304502 0.000535 0.17433 0.021157 0.10848 4
2560 4 0.30963 0.000546 0.177611 0.021243 0.11023 4
2580 4 0.318327 0.000535 0.182234 0.021153 0.114405 4
2600 4 0.320239 0.000543 0.1824 0.021163 0.116133 4
2620 4 0.326544 0.000535 0.18419 0.021156 0.120663 4
2640 4 0.329811 0.000517 0.186254 0.021167 0.121873 4
2660 4 0.330173 0.000528 0.184919 0.021156 0.12357 4
2680 4 0.339199 0.00053 0.191785 0.021158 0.125726 4
2700 4 0.340301 0.000528 0.190121 0.021166 0.128486 4
2720 4 0.344046 0.000545 0.190551 0.021159 0.131791 4
2740 4 0.351842 0.000542 0.196331 0.021157 0.133812 4
2760 4 0.34853 0.000518 0.191561 0.021212 0.135239 3
2780 4 0.358245 0.000545 0.198599 0.021154 0.137947 3
2800 4 0.357755 0.000534 0.196145 0.021227 0.139849 3
2820 4 0.368023 0.000546 0.202167 0.021155 0.144155 3
2840 4 0.365471 0.00054 0.197973 0.021168 0.14579 3
2860 4 0.373138 0.000541 0.203885 0.021156 0.147556 3
2880 4 0.375142 0.000539 0.202442 0.021155 0.151006 3
2900 4 0.382447 0.000531 0.207061 0.021162 0.153693 3
2920 4 0.386545 0.00052 0.210025 0.021168 0.154832 3
2940 4 0.38756 0.000524 0.208897 0.02116 0.156979 3
2960 4 0.392169 0.000555 0.210629 0.021156 0.159829 3
2980 4 0.400268 0.000528 0.215462 0.021159 0.163119 3
3000 4 0.404764 0.000539 0.215145 0.02116 0.16792 3
3020 4 0.40976 0.000515 0.217971 0.021157 0.170117 3
3040 4 0.413523 0.000545 0.218647 0.021155 0.173176 3
3060 4 0.419222 0.000355 0.222017 0.021166 0.175684 3
3080 4 0.424434 0.000525 0.223086 0.021156 0.179667 3
3100 4 0.428987 0.00055 0.223685 0.021156 0.183596 3
3120 4 0.437563 0.000527 0.226697 0.021172 0.189167 3
3140 4 0.44568 0.000548 0.228096 0.021153 0.195883 3
3160 4 0.450176 0.00051 0.229303 0.021169 0.199194 3
3180 4 0.454765 0.000535 0.230058 0.021155 0.203017 3
3200 4 0.459493 0.000494 0.230704 0.021155 0.20714 3
3220 4 0.467921 0.000526 0.231014 0.021158 0.215223 3
3240 4 0.473301 0.000534 0.232047 0.021167 0.219553 3
3260 4 0.479946 0.000524 0.23736 0.021166 0.220896 3
3280 4 0.485713 0.000544 0.237995 0.021219 0.225955 3
3300 4 0.485484 0.000534 0.235687 0.021167 0.228096 3
3320 4 0.495841 0.000537 0.241303 0.021154 0.232847 3
3340 4 0.502767 0.000542 0.244215 0.021154 0.236856 3
3360 4 0.50428 0.000532 0.24128 0.021152 0.241316 3
3380 4 0.515059 0.000532 0.246788 0.021167 0.246572 3
3400 4 0.516647 0.000531 0.244658 0.021211 0.250247 2
3420 4 0.524276 0.000532 0.248492 0.021167 0.254085 2
3440 4 0.532433 0.000533 0.248992 0.021161 0.261747 2
3460 4 0.538224 0.000537 0.252519 0.021154 0.264014 2
3480 4 0.54284 0.000536 0.252346 0.021172 0.268786 2
3500 4 0.553551 0.00054 0.257131 0.021155 0.274725 2
3520 4 0.560211 0.000496 0.258188 0.021158 0.280369 2
3540 4 0.5661 0.00055 0.259029 0.021153 0.285368 2
3560 4 0.568831 0.000491 0.255526 0.021154 0.29166 2
3580 4 0.580175 0.000533 0.261916 0.02122 0.296506 2
3600 4 0.585952 0.00052 0.265405 0.021156 0.298871 2
3620 4 0.597493 0.000533 0.267198 0.021155 0.308607 2
3640 4 0.603753 0.000522 0.266367 0.021163 0.315701 2
3660 4 0.606466 0.000512 0.26491 0.021201 0.319843 2
3680 4 0.620817 0.000533 0.271453 0.021158 0.327673 2
3700 4 0.625939 0.000514 0.272732 0.021165 0.331528 2
3720 4 0.627468 0.000513 0.270404 0.021158 0.335393 2
3740 4 0.638997 0.000514 0.276151 0.021156 0.341176 2
3760 4 0.648797 0.000509 0.277643 0.021155 0.34949 2
3780 4 0.659427 0.000524 0.281599 0.021173 0.356131 2
3800 4 0.670509 0.000522 0.284248 0.021156 0.364583 2
3820 4 0.674407 0.000503 0.283115 0.02116 0.369629 2
3840 4 0.686455 0.000542 0.287803 0.021162 0.376948 2
3860 4 0.693161 0.000519 0.286716 0.021155 0.384771 2
3880 4 0.707267 0.000516 0.290331 0.021155 0.395265 2
3900 4 0.718285 0.000526 0.291458 0.021157 0.405144 2
3920 4 0.7269 0.000535 0.294771 0.02118 0.410414 2
3940 4 0.733511 0.000502 0.294133 0.021158 0.417718 2
3960 4 0.745088 0.000505 0.297371 0.021154 0.426058 2
3980 4 0.750437 0.000537 0.298829 0.021172 0.429899 2
4000 4 0.75751 0.00054 0.298762 0.021421 0.436787 2
4020 4 0.770861 0.000513 0.302579 0.02116 0.446609 2
4040 4 0.776743 0.000506 0.30298 0.021155 0.452102 2
4060 4 0.787281 0.000528 0.30696 0.021153 0.45864 2
4080 4 0.791547 0.000522 0.306088 0.021233 0.463704 2
4100 4 0.803251 0.000521 0.31068 0.021166 0.470884 2
4120 4 0.809062 0.000507 0.31126 0.021164 0.476131 2
4140 4 0.816307 0.000498 0.308764 0.021164 0.485881 2
4160 4 0.827567 0.000517 0.315192 0.021207 0.490651 2
4180 4 0.837174 0.000529 0.313486 0.021156 0.502003 2
4200 4 0.851806 0.000525 0.315614 0.021828 0.513839 2
4220 4 0.861665 0.000525 0.317622 0.021167 0.522351 2
4240 4 0.8739 0.000504 0.321317 0.021156 0.530923 2
4260 4 0.876589 0.000511 0.319192 0.021151 0.535735 2
4280 4 0.887825 0.000513 0.322592 0.021163 0.543557 2
4300 4 0.900113 0.00051 0.323578 0.021154 0.554871 2
4320 4 0.911222 0.000524 0.325964 0.021169 0.563565 2
4340 4 0.921269 0.000515 0.328068 0.021157 0.571529 2
4360 4 0.928136 0.000521 0.327492 0.021303 0.57882 2
4380 4 0.937346 0.000507 0.329482 0.021154 0.586203 2
4400 4 0.950381 0.000499 0.33095 0.021158 0.597774 2
4420 4 0.963448 0.00051 0.333073 0.021157 0.608708 2
4440 4 0.970255 0.000506 0.332366 0.021158 0.616225 2
4460 4 0.980876 0.000506 0.33585 0.021157 0.623363 2
4480 4 0.994059 0.000511 0.337921 0.021157 0.63447 2
4500 4 1.00129 0.000496 0.339412 0.021154 0.64023 2
4520 4 1.00929 0.000503 0.340127 0.021157 0.647508 2
4540 4 1.02318 0.000518 0.34208 0.021159 0.65942 2
4560 4 1.03374 0.000517 0.340793 0.021162 0.67127 1
4580 4 1.04112 0.000505 0.342893 0.021165 0.676553 1
4600 4 1.05242 0.000499 0.345088 0.02116 0.685674 1
4620 4 1.06612 0.000516 0.346116 0.021894 0.697596 1
4640 4 1.08162 0.000503 0.347917 0.021158 0.712043 1
4660 4 1.09709 0.000519 0.348657 0.021157 0.726757 1
4680 4 1.10955 0.000505 0.350367 0.021167 0.737512 1
4700 4 1.12554 0.00052 0.351031 0.021158 0.752834 1
4720 4 1.14275 0.000481 0.352926 0.0212 0.768142 1
4740 4 1.15179 0.000513 0.353542 0.021155 0.776578 1
4760 4 1.16784 0.000503 0.354964 0.021165 0.791208 1
4780 4 1.17998 0.000504 0.356121 0.021155 0.802203 1
4800 4 1.18936 0.000516 0.358483 0.02123 0.809133 1
4820 4 1.20028 0.000504 0.358919 0.02115 0.819709 1
4840 4 1.21519 0.00049 0.361791 0.021174 0.831731 1
4860 4 1.22403 0.000496 0.359707 0.021164 0.842663 1
4880 4 1.24278 0.000494 0.362691 0.021157 0.85844 1
4900 4 1.25463 0.000513 0.364179 0.021169 0.868772 1
4920 4 1.27315 0.000187 0.366241 0.021159 0.885562 1
4940 4 1.28309 0.000356 0.366445 0.021152 0.895134 1
4960 4 1.29944 0.00035 0.369094 0.021158 0.908837 1
4980 4 1.31053 0.000361 0.36874 0.021166 0.920262 1
5000 4 1.32686 0.000352 0.369222 0.02116 0.936124 1
