"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
880 4 0.0839 0.000421 0.049206 0.020793 0.01348 14
890 4 0.084884 0.000427 0.049907 0.020796 0.013754 14
900 4 0.086525 0.000423 0.051251 0.02078 0.014071 14
910 4 0.086427 0.000415 0.050759 0.020902 0.014351 14
920 4 0.087278 0.000443 0.051359 0.020785 0.014691 14
930 4 0.088012 0.000434 0.05179 0.020804 0.014984 14
940 4 0.088893 0.000434 0.052359 0.020792 0.015308 14
950 4 0.090704 0.000416 0.053509 0.020938 0.015841 14
960 4 0.092063 0.000423 0.054976 0.020793 0.015871 14
970 4 0.091404 0.000419 0.053997 0.020784 0.016204 14
980 4 0.092254 0.000422 0.054516 0.0208 0.016516 14
990 4 0.093111 0.000429 0.055035 0.020818 0.016829 14
1000 4 0.093745 0.000424 0.055321 0.020793 0.017207 14
1010 4 0.104334 0.000434 0.065354 0.020858 0.017688 14
1020 4 0.097697 0.000377 0.058664 0.020791 0.017865 14
1030 4 0.097685 0.000237 0.058031 0.020945 0.018472 14
1040 4 0.101508 0.000347 0.061685 0.020947 0.018529 14
1050 4 0.097978 0.000209 0.057487 0.020969 0.019313 11
1060 4 0.103047 0.000731 0.0616 0.020784 0.019932 11
1070 4 0.103834 0.000234 0.06258 0.020786 0.020234 11
1080 4 0.10627 0.000244 0.06466 0.02078 0.020586 11
1090 4 0.105535 0.000242 0.063328 0.020787 0.021178 11
1100 4 0.111402 0.000241 0.064331 0.020783 0.026047 11
1110 4 0.104472 0.000394 0.061646 0.020796 0.021636 11
1120 4 0.105148 0.000434 0.061692 0.020899 0.022123 11
1130 4 0.111264 0.000939 0.06717 0.020807 0.022348 11
1140 4 0.113479 0.001447 0.068043 0.020905 0.023084 11
1150 4 0.113267 0.001378 0.067632 0.020875 0.023382 11
1160 4 0.110453 0.000238 0.065799 0.020885 0.023531 11
1170 4 0.110687 0.000242 0.065618 0.020941 0.023886 11
1180 4 0.113096 0.000243 0.067677 0.020941 0.024235 11
1190 4 0.116434 0.000239 0.07048 0.020897 0.024818 10
1200 4 0.117407 0.000249 0.07117 0.020892 0.025096 10
1210 4 0.119812 0.000234 0.073276 0.020858 0.025444 10
1220 4 0.120772 0.000235 0.073763 0.020887 0.025887 10
1230 4 0.122838 0.000936 0.075037 0.020787 0.026078 10
1240 4 0.124829 0.001409 0.076024 0.020804 0.026592 10
1250 4 0.126223 0.001393 0.07699 0.020896 0.026944 10
1260 4 0.124741 0.000241 0.076209 0.020848 0.027443 10
1270 4 0.128473 0.00024 0.077674 0.021039 0.02952 10
1280 4 0.131213 0.001388 0.08086 0.020792 0.028173 10
1290 4 0.1302 0.001396 0.079061 0.021107 0.028636 10
1300 4 0.129998 0.000233 0.079692 0.020843 0.02923 10
1310 4 0.130037 0.000237 0.079526 0.020813 0.029461 8
1320 4 0.133008 0.001401 0.080806 0.020881 0.02992 8
1330 4 0.133364 0.001405 0.080826 0.020786 0.030347 8
1340 4 0.131337 0.0014 0.078084 0.020927 0.030926 8
1350 4 0.132443 0.000239 0.079895 0.020967 0.031342 8
1360 4 0.135976 0.000241 0.083189 0.020846 0.0317 8
1370 4 0.135147 0.000265 0.081794 0.020866 0.032222 8
1380 4 0.136957 0.000427 0.082936 0.020943 0.032651 8
1390 4 0.138651 0.000427 0.084354 0.020857 0.033013 8
1400 4 0.135565 0.00044 0.080778 0.020847 0.0335 8
1410 4 0.141321 0.000428 0.086069 0.020927 0.033897 8
1420 4 0.14414 0.000446 0.086198 0.020866 0.03663 8
1430 4 0.144196 0.000299 0.088172 0.020888 0.034837 8
1440 4 0.143677 0.00024 0.087214 0.020921 0.035302 8
1450 4 0.148517 0.000252 0.091642 0.020895 0.035728 8
1460 4 0.150675 0.000899 0.092846 0.020781 0.036149 8
1470 4 0.148535 0.001118 0.089908 0.020894 0.036615 8
1480 4 0.153798 0.000937 0.095147 0.020779 0.036935 8
1490 4 0.153421 0.001391 0.093858 0.020794 0.037378 8
1500 4 0.155987 0.001409 0.095483 0.021027 0.038068 8
1510 4 0.153312 0.000244 0.093944 0.020801 0.038323 8
1520 4 0.152756 0.001275 0.091897 0.020794 0.03879 8
1530 4 0.160193 0.001387 0.098523 0.02087 0.039413 7
1540 4 0.157528 0.000234 0.095082 0.021845 0.040367 7
1550 4 0.160626 0.00024 0.098827 0.020894 0.040665 7
1560 4 0.160399 0.000244 0.098361 0.020906 0.040888 7
1570 4 0.163333 0.00024 0.100269 0.020882 0.041942 7
1580 4 0.165075 0.000242 0.101722 0.020797 0.042314 7
1590 4 0.167824 0.001398 0.102687 0.02087 0.042869 7
1600 4 0.163942 0.000239 0.099591 0.020849 0.043263 7
1610 4 0.168674 0.000237 0.103569 0.020856 0.044012 7
1620 4 0.164958 0.000631 0.098997 0.020878 0.044452 7
1630 4 0.170776 0.000234 0.104838 0.020872 0.044832 7
1640 4 0.170746 0.000246 0.104077 0.020898 0.045525 7
1650 4 0.173275 0.000241 0.106199 0.020855 0.04598 7
1660 4 0.174951 0.000237 0.107242 0.020909 0.046563 7
1670 4 0.177816 0.000309 0.107339 0.022898 0.04727 7
1680 4 0.173542 0.000431 0.104457 0.020896 0.047758 7
1690 4 0.178675 0.000438 0.109102 0.020848 0.048287 7
1700 4 0.181875 0.000586 0.111493 0.020859 0.048937 7
1710 4 0.182619 0.000421 0.111748 0.020856 0.049594 7
1720 4 0.185199 0.000435 0.113568 0.020846 0.05035 6
1730 4 0.190339 0.000431 0.118249 0.020807 0.050852 6
1740 4 0.189221 0.000236 0.116754 0.020847 0.051384 6
1750 4 0.189945 0.000236 0.116736 0.021125 0.051848 6
1760 4 0.189494 0.000242 0.115961 0.020864 0.052427 6
1770 4 0.195722 0.000948 0.121069 0.020786 0.052919 6
1780 4 0.194335 0.000447 0.119517 0.020804 0.053567 6
1790 4 0.194555 0.000422 0.119279 0.020785 0.054069 6
1800 4 0.198049 0.000431 0.120899 0.020779 0.05594 6
1810 4 0.200244 0.000408 0.123883 0.020787 0.055166 6
1820 4 0.200193 0.000449 0.122994 0.020784 0.055966 6
1830 4 0.20122 0.000418 0.123465 0.020786 0.056551 6
1840 4 0.203345 0.000426 0.124853 0.020779 0.057287 6
1850 4 0.201141 0.000431 0.122098 0.020786 0.057826 6
1860 4 0.205508 0.000442 0.125775 0.020792 0.058499 6
1870 4 0.207407 0.00042 0.127188 0.020785 0.059014 6
1880 4 0.209553 0.000425 0.128075 0.021058 0.059995 5
1890 4 0.209119 0.000236 0.12772 0.020787 0.060376 5
1900 4 0.213581 0.000244 0.131215 0.020779 0.061343 5
1910 4 0.215828 0.000238 0.132532 0.020793 0.062265 5
1920 4 0.217034 0.000235 0.133086 0.020791 0.062922 5
1930 4 0.221404 0.000939 0.136086 0.020849 0.06353 5
1940 4 0.220554 0.001407 0.134439 0.020778 0.06393 5
1950 4 0.220797 0.00024 0.135006 0.020792 0.064759 5
1960 4 0.220706 0.000238 0.13397 0.020936 0.065562 5
1970 4 0.224346 0.000232 0.137157 0.020946 0.066011 5
1980 4 0.227982 0.001414 0.139288 0.020782 0.066498 5
1990 4 0.227017 0.00024 0.138535 0.020788 0.067454 5
2000 4 0.228235 0.000245 0.137863 0.020786 0.069341 5
2010 4 0.231667 0.000237 0.140356 0.020806 0.070268 5
2020 4 0.234774 0.000238 0.142893 0.02093 0.070713 5
2030 4 0.24031 0.00139 0.141448 0.020915 0.076557 5
2040 4 0.235656 0.000267 0.142453 0.020863 0.072073 5
2050 4 0.237809 0.001399 0.14307 0.020829 0.072511 5
2060 4 0.2435 0.000212 0.149268 0.02079 0.07323 5
2070 4 0.240923 0.000214 0.145633 0.020906 0.07417 5
2080 4 0.241361 0.001368 0.144572 0.020807 0.074614 5
2090 4 0.241655 0.000228 0.144905 0.020794 0.075728 5
2100 4 0.244517 0.000233 0.145558 0.021285 0.077441 5
2110 4 0.244041 0.000238 0.144745 0.020785 0.078273 5
2120 4 0.247565 0.000242 0.147018 0.020897 0.079408 5
2130 4 0.249964 0.000236 0.147586 0.020788 0.081354 5
2140 4 0.254175 0.000936 0.151144 0.02089 0.081205 5
2150 4 0.256209 0.000232 0.151464 0.020856 0.083657 5
2160 4 0.255107 0.000241 0.149315 0.020879 0.084672 4
2170 4 0.255324 0.000235 0.150869 0.020786 0.083434 4
2180 4 0.264509 0.000239 0.159034 0.020856 0.08438 4
2190 4 0.261302 0.001417 0.153869 0.020889 0.085127 4
2200 4 0.257064 0.000237 0.15053 0.020792 0.085505 4
2210 4 0.26358 0.000242 0.151403 0.020784 0.091151 4
2220 4 0.258762 0.000405 0.150547 0.020778 0.087032 4
2230 4 0.258861 0.00043 0.150179 0.020789 0.087463 4
2240 4 0.261027 0.000424 0.151358 0.020789 0.088456 4
2250 4 0.262312 0.000426 0.152221 0.020789 0.088876 4
2260 4 0.26339 0.000432 0.152442 0.020783 0.089733 4
2270 4 0.265902 0.000401 0.152718 0.020799 0.091984 4
2280 4 0.267943 0.000419 0.154152 0.020795 0.092577 4
2290 4 0.268562 0.000426 0.153181 0.020788 0.094167 4
2300 4 0.271446 0.000435 0.155396 0.020791 0.094824 4
2310 4 0.272667 0.000427 0.155837 0.020789 0.095614 4
2320 4 0.273457 0.00042 0.155394 0.020784 0.096859 4
2330 4 0.275344 0.000413 0.156845 0.020879 0.097207 4
2340 4 0.280339 0.000438 0.156755 0.02078 0.102366 4
2350 4 0.280182 0.000417 0.158561 0.020785 0.100419 4
2360 4 0.283876 0.000418 0.156416 0.020783 0.106259 4
2370 4 0.282131 0.000404 0.158686 0.020784 0.102257 4
2380 4 0.283733 0.000433 0.159492 0.020792 0.103016 4
2390 4 0.285254 0.000439 0.159939 0.02084 0.104036 4
2400 4 0.285484 0.000425 0.159358 0.020781 0.10492 4
2410 4 0.295173 0.000423 0.16054 0.020984 0.113226 4
2420 4 0.289509 0.000417 0.161675 0.020782 0.106635 4
2430 4 0.293014 0.00043 0.162206 0.020787 0.109591 4
2440 4 0.294795 0.000412 0.162761 0.02078 0.110842 4
2450 4 0.295652 0.00044 0.163447 0.020792 0.110973 4
2460 4 0.296861 0.000417 0.163426 0.020805 0.112213 4
2470 4 0.298114 0.000424 0.163854 0.020791 0.113045 4
2480 4 0.300744 0.000436 0.163765 0.020784 0.115759 4
2490 4 0.302656 0.000424 0.16522 0.020794 0.116218 4
2500 4 0.309503 0.000406 0.165412 0.021034 0.122651 4
2510 4 0.311193 0.000346 0.165736 0.020786 0.124325 4
2520 4 0.324595 0.000253 0.171656 0.020857 0.131829 4
2530 4 0.352288 0.00155 0.208928 0.020784 0.121026 4
2540 4 0.352595 0.00046 0.208802 0.020875 0.122458 4
2550 4 0.3576 0.000895 0.212023 0.020808 0.123874 4
2560 4 0.377154 0.000232 0.231652 0.02078 0.12449 3
2570 4 0.383598 0.000233 0.236405 0.020798 0.126162 3
2580 4 0.388812 0.000924 0.239449 0.020864 0.127575 3
2590 4 0.360718 0.000654 0.210097 0.020835 0.129132 3
2600 4 0.369394 0.000232 0.217878 0.020783 0.130501 3
2610 4 0.369456 0.000236 0.211724 0.026118 0.131378 3
2620 4 0.37032 0.000236 0.216187 0.020894 0.133003 3
2630 4 0.376475 0.000647 0.218643 0.020851 0.136334 3
2640 4 0.383029 0.000715 0.225858 0.020891 0.135565 3
2650 4 0.382058 0.001119 0.222514 0.02087 0.137555 3
2660 4 0.42954 0.000651 0.268368 0.020792 0.139729 3
2670 4 0.394843 0.000241 0.233546 0.0209 0.140156 3
2680 4 0.385241 0.000239 0.22308 0.020902 0.14102 3
2690 4 0.403623 0.001381 0.240058 0.020875 0.141309 3
2700 4 0.40618 0.000241 0.242584 0.020783 0.142572 3
2710 4 0.373609 0.000238 0.185331 0.020893 0.167147 3
2720 4 0.342353 0.000329 0.177055 0.020783 0.144186 3
2730 4 0.343073 0.000351 0.175996 0.020785 0.145941 3
2740 4 0.344676 0.00035 0.176674 0.020797 0.146855 3
2750 4 0.344907 0.000348 0.176178 0.020794 0.147587 3
2760 4 0.347941 0.000351 0.176747 0.020891 0.149952 3
2770 4 0.360965 0.000348 0.177319 0.020805 0.162493 3
2780 4 0.352319 0.000335 0.178412 0.020779 0.152793 3
2790 4 0.35687 0.000355 0.178408 0.020815 0.157292 3
2800 4 0.360617 0.000339 0.178779 0.020781 0.160718 3
2810 4 0.369215 0.000347 0.186719 0.020888 0.161261 3
2820 4 0.364744 0.000347 0.179994 0.020786 0.163617 3
2830 4 0.368883 0.000352 0.183346 0.020807 0.164378 3
2840 4 0.366747 0.000339 0.180221 0.020777 0.16541 3
2850 4 0.369572 0.000348 0.182105 0.020795 0.166324 3
2860 4 0.37005 0.000345 0.181191 0.020782 0.167732 3
2870 4 0.372749 0.000343 0.181621 0.020894 0.169891 3
2880 4 0.3737 0.000356 0.181453 0.020794 0.171097 3
2890 4 0.382308 0.000341 0.182303 0.020787 0.178877 3
2900 4 0.377516 0.00034 0.182478 0.020874 0.173824 3
2910 4 0.37976 0.000348 0.183197 0.020882 0.175333 3
2920 4 0.380565 0.000353 0.183988 0.020792 0.175432 3
2930 4 0.403535 0.000347 0.183878 0.020786 0.198524 3
2940 4 0.451603 0.00033 0.18516 0.021021 0.245092 3
2950 4 0.390071 0.000338 0.186351 0.022013 0.181369 3
2960 4 0.38857 0.000337 0.18564 0.02078 0.181813 3
2970 4 0.389391 0.000361 0.184599 0.020783 0.183648 3
2980 4 0.393819 0.000343 0.186068 0.020787 0.186621 3
2990 4 0.395142 0.000329 0.185919 0.020799 0.188095 3
3000 4 0.396371 0.00035 0.186162 0.020804 0.189055 3
3010 4 0.399638 0.000351 0.187564 0.020799 0.190924 3
3020 4 0.401364 0.000348 0.187014 0.020793 0.193209 3
3030 4 0.409582 0.000347 0.188114 0.020795 0.200326 3
3040 4 0.405675 0.0004 0.188353 0.020788 0.196134 3
3050 4 0.406893 0.000345 0.188438 0.020798 0.197312 3
3060 4 0.408354 0.000364 0.189001 0.020786 0.198203 3
3070 4 0.419186 0.000342 0.196505 0.020856 0.201483 3
3080 4 0.420578 0.000239 0.193862 0.02085 0.205627 3
3090 4 0.421727 0.001434 0.193284 0.020803 0.206206 3
3100 4 0.421952 0.000238 0.193223 0.020856 0.207635 3
3110 4 0.424401 0.001444 0.193021 0.020788 0.209148 3
3120 4 0.426922 0.00024 0.194016 0.020853 0.211813 3
3130 4 0.431062 0.001116 0.195086 0.020912 0.213948 3
3140 4 0.434755 0.001509 0.196258 0.020939 0.216049 3
3150 4 0.436983 0.001432 0.19536 0.020793 0.219398 3
3160 4 0.44079 0.000235 0.197917 0.020851 0.221787 3
3170 4 0.440802 0.001419 0.197493 0.020796 0.221094 3
3180 4 0.436664 0.000234 0.195374 0.020792 0.220264 3
3190 4 0.444146 0.000914 0.198347 0.020894 0.223991 3
3200 4 0.444968 0.001434 0.197942 0.020782 0.22481 3
3210 4 0.446895 0.000238 0.19688 0.020797 0.22898 3
3220 4 0.447721 0.000234 0.197274 0.020789 0.229424 3
3230 4 0.44901 0.000347 0.195838 0.020787 0.232038 3
3240 4 0.451142 0.000344 0.195491 0.020794 0.234513 3
3250 4 0.453075 0.000341 0.195864 0.020788 0.236082 3
3260 4 0.458125 0.000343 0.197218 0.02078 0.239784 3
3270 4 0.463104 0.00035 0.197638 0.020795 0.244321 3
3280 4 0.473329 0.000341 0.200509 0.020876 0.251603 3
3290 4 0.499553 0.000326 0.201279 0.0209 0.277048 3
3300 4 0.475086 0.000333 0.199053 0.020878 0.254822 3
3310 4 0.477236 0.00023 0.201687 0.020884 0.254435 3
3320 4 0.482657 0.000254 0.204291 0.020866 0.257246 3
3330 4 0.484808 0.000255 0.203734 0.020871 0.259948 3
3340 4 0.486237 0.000246 0.204446 0.020887 0.260658 3
3350 4 0.48862 0.000243 0.205281 0.020847 0.262249 3
3360 4 0.489799 0.000254 0.205487 0.020853 0.263205 3
3370 4 0.492452 0.000255 0.204681 0.020901 0.266615 3
3380 4 0.500443 0.000246 0.207021 0.020851 0.272325 3
3390 4 0.503933 0.000255 0.206717 0.02089 0.276071 3
3400 4 0.501301 0.000252 0.202652 0.020786 0.277611 3
3410 4 0.511542 0.00073 0.208588 0.020928 0.281296 2
3420 4 0.510927 0.000307 0.207172 0.020853 0.282595 2
3430 4 0.514337 0.000235 0.207819 0.020853 0.28543 2
3440 4 0.515691 0.000237 0.207221 0.02085 0.287383 2
3450 4 0.518445 0.000244 0.208112 0.020857 0.289232 2
3460 4 0.525047 0.000234 0.208918 0.020857 0.295038 2
3470 4 0.523008 0.00138 0.206657 0.021281 0.29369 2
3480 4 0.527014 0.00031 0.210606 0.020849 0.295249 2
3490 4 0.530288 0.000241 0.212206 0.020789 0.297052 2
3500 4 0.530917 0.000324 0.210813 0.020796 0.298984 2
3510 4 0.535578 0.000321 0.212277 0.020853 0.302127 2
3520 4 0.537014 0.000234 0.211533 0.020847 0.3044 2
3530 4 0.535364 0.000248 0.208097 0.020795 0.306224 2
3540 4 0.543806 0.00032 0.210512 0.020811 0.312163 2
3550 4 0.577433 0.000312 0.215542 0.020886 0.340693 2
3560 4 0.553279 0.000309 0.212142 0.020781 0.320047 2
3570 4 0.547511 0.000234 0.20872 0.020786 0.317771 2
3580 4 0.552736 0.000318 0.211631 0.020786 0.320001 2
3590 4 0.560057 0.000319 0.216602 0.020853 0.322283 2
3600 4 0.559795 0.000234 0.213812 0.020856 0.324893 2
3610 4 0.566701 0.000239 0.214037 0.020901 0.331524 2
3620 4 0.570748 0.000313 0.21592 0.020887 0.333628 2
3630 4 0.576162 0.000238 0.215466 0.021162 0.339296 2
3640 4 0.575893 0.000236 0.215483 0.02092 0.339254 2
3650 4 0.575778 0.000248 0.210603 0.021288 0.343639 2
3660 4 0.588041 0.000315 0.218095 0.020874 0.348757 2
3670 4 0.588358 0.000236 0.219323 0.0208 0.347999 2
3680 4 0.598022 0.000324 0.221898 0.020781 0.355019 2
3690 4 0.595208 0.00032 0.218732 0.020902 0.355254 2
3700 4 0.609566 0.000241 0.214385 0.02097 0.37397 2
3710 4 0.599002 0.000363 0.217145 0.020888 0.360606 2
3720 4 0.597244 0.000359 0.214823 0.020893 0.361169 2
3730 4 0.601622 0.000377 0.215773 0.020898 0.364574 2
3740 4 0.604731 0.000381 0.216575 0.020864 0.366911 2
3750 4 0.609557 0.000367 0.217363 0.020984 0.370843 2
3760 4 0.612452 0.000378 0.216177 0.020888 0.375009 2
3770 4 0.618561 0.000369 0.217867 0.020915 0.37941 2
3780 4 0.620381 0.000376 0.217752 0.02089 0.381363 2
3790 4 0.645711 0.000368 0.219171 0.02133 0.404842 2
3800 4 0.626215 0.000365 0.218554 0.020851 0.386445 2
3808 4 0.632061 0.000373 0.218576 0.020851 0.392261 2
3815 4 0.634863 0.00036 0.22093 0.020904 0.392669 2
3823 4 0.635585 0.000374 0.219356 0.020941 0.394914 2
3827 4 0.643028 0.000358 0.219873 0.02089 0.401907 2
3829 4 0.689839 0.000357 0.220123 0.021014 0.448345 2
3827 4 0.639705 0.000355 0.219141 0.020934 0.399275 2
3831 4 0.643353 0.000354 0.219605 0.020863 0.402531 2
3836 4 0.641712 0.000348 0.21994 0.020863 0.400561 2
3840 4 0.647247 0.000363 0.220144 0.020866 0.405874 2
3843 4 0.649211 0.000366 0.221647 0.02085 0.406348 2
3844 4 0.64934 0.000352 0.220281 0.020858 0.407849 2
3845 4 0.649128 0.000355 0.21995 0.020848 0.407975 2
3846 4 0.65168 0.000357 0.220096 0.020951 0.410276 2
3847 4 0.649803 0.000347 0.219854 0.020849 0.408753 2
3847 4 0.653817 0.000349 0.220618 0.020858 0.411992 2
3847 4 0.64806 0.000348 0.220831 0.020904 0.405977 2
3851 4 0.715411 0.000352 0.22129 0.020944 0.472825 2
3853 4 0.653047 0.000358 0.223122 0.020906 0.408661 2
3854 4 0.652802 0.000356 0.220094 0.020892 0.41146 2
3853 4 0.650388 0.000341 0.220464 0.020851 0.408732 2
3848 4 0.6486 0.000349 0.221132 0.020872 0.406247 2
3849 4 0.649617 0.000356 0.220918 0.020852 0.407491 2
3852 4 0.745967 0.000351 0.220744 0.020856 0.504016 2
3849 4 0.649586 0.000343 0.220306 0.020908 0.408029 2
3854 4 0.650222 0.000349 0.219977 0.020901 0.408995 2
3855 4 0.648095 0.000347 0.220915 0.020891 0.405942 2
3859 4 0.649624 0.000359 0.22052 0.0209 0.407845 2
3859 4 0.653876 0.000368 0.221581 0.020892 0.411035 2
3861 4 0.655926 0.000353 0.222007 0.020865 0.412701 2
3859 4 0.648948 0.000355 0.220295 0.020864 0.407434 2
3857 4 0.650214 0.000349 0.221327 0.020952 0.407586 2
3860 4 0.657709 0.000231 0.219683 0.020804 0.416991 2
3861 4 0.650905 0.000293 0.222468 0.020781 0.407363 2
3858 4 0.74145 0.000294 0.228929 0.020784 0.491443 2
3856 4 0.646017 0.000293 0.222916 0.020798 0.40201 2
3860 4 0.65442 0.0003 0.226238 0.020906 0.406976 2
3863 4 0.651126 0.000236 0.221474 0.020857 0.408559 2
3860 4 0.650282 0.000434 0.224271 0.020855 0.404722 2
3863 4 0.650054 0.000415 0.222289 0.020927 0.406423 2
3862 4 0.651223 0.000417 0.222094 0.022095 0.406617 2
3865 4 0.652387 0.000484 0.222003 0.020959 0.408941 2
3872 4 0.655861 0.000422 0.222379 0.020869 0.412191 2
3874 4 0.661512 0.000418 0.222927 0.020912 0.417255 2
3873 4 0.661439 0.000428 0.223495 0.020847 0.416669 2
3871 4 0.676023 0.000488 0.223051 0.020854 0.43163 2
3875 4 0.665041 0.000408 0.22214 0.020904 0.421589 2
3873 4 0.664095 0.000426 0.221952 0.020899 0.420818 2
3872 4 0.665911 0.000421 0.225173 0.020892 0.419425 2
3873 4 0.663355 0.000422 0.226116 0.020799 0.416018 2
3877 4 0.66575 0.000222 0.224428 0.020894 0.420206 2
3879 4 0.661404 0.000234 0.223056 0.020786 0.417328 2
3883 4 0.670332 0.000715 0.226615 0.020912 0.42209 2
3877 4 0.655077 0.000224 0.220167 0.020788 0.413898 2
3876 4 0.658922 0.0003 0.223247 0.020781 0.414594 2
3880 4 0.700198 0.00029 0.222561 0.020811 0.456536 2
3881 4 0.661501 0.000294 0.222171 0.020784 0.418252 2
3886 4 0.669946 0.000299 0.227308 0.020887 0.421452 2
