"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
2260 1 0.126796 0.000153 0.033648 0.021086 0.071909 10
2280 1 0.128302 0.00015 0.0339 0.021106 0.073146 10
2300 1 0.130117 0.000159 0.03423 0.021086 0.074642 10
2320 1 0.131799 0.000163 0.03455 0.021045 0.076041 9
2340 1 0.133113 0.000153 0.034731 0.021062 0.077167 9
2360 1 0.13524 0.000155 0.035111 0.021072 0.078902 9
2380 1 0.137902 0.000162 0.035198 0.021043 0.081499 9
2400 1 0.140093 0.000159 0.035471 0.02114 0.083323 9
2420 1 0.141377 0.000153 0.035552 0.021048 0.084624 9
2440 1 0.143633 0.000152 0.035914 0.021144 0.086423 9
2460 1 0.145618 0.000149 0.036435 0.021073 0.087961 9
2480 1 0.146805 0.000166 0.036446 0.021045 0.089148 9
2500 1 0.148888 0.000154 0.036942 0.021094 0.090698 9
2520 1 0.15037 0.000153 0.036918 0.021091 0.092208 9
2540 1 0.152405 0.000155 0.037451 0.021042 0.093757 8
2560 1 0.154617 0.000151 0.037802 0.021057 0.095607 8
2580 1 0.158314 0.00016 0.03792 0.021044 0.09919 8
2600 1 0.159879 0.000154 0.038368 0.021055 0.100302 8
2620 1 0.16145 0.000158 0.038223 0.021047 0.102022 8
2640 1 0.163417 0.000153 0.038652 0.021049 0.103563 8
2660 1 0.165667 0.000156 0.039022 0.021044 0.105445 8
2680 1 0.167518 0.000156 0.039171 0.021088 0.107103 8
2700 1 0.171279 0.000157 0.039607 0.021046 0.110469 8
2720 1 0.173281 0.000152 0.039544 0.021767 0.111818 8
2740 1 0.176679 0.000159 0.039765 0.021093 0.115662 7
2760 1 0.178164 0.00015 0.040207 0.021042 0.116765 7
2780 1 0.179957 0.000157 0.040595 0.021086 0.118119 7
2800 1 0.181763 0.000159 0.040587 0.021058 0.119959 7
2820 1 0.184284 0.000152 0.041059 0.021135 0.121938 7
2840 1 0.186631 0.000156 0.041273 0.021036 0.124166 7
2860 1 0.18901 0.000152 0.041509 0.021045 0.126304 7
2880 1 0.193186 0.000153 0.041702 0.021058 0.130273 7
2900 1 0.197962 0.000165 0.042153 0.021046 0.134598 7
2920 1 0.200272 0.000156 0.04229 0.021046 0.13678 6
2940 1 0.20212 0.000151 0.042909 0.021064 0.137996 6
2960 1 0.204076 0.000152 0.042783 0.021045 0.140096 6
2980 1 0.206929 0.000154 0.042828 0.021065 0.142882 6
3000 1 0.20983 0.000158 0.043128 0.021109 0.145435 6
3020 1 0.212487 0.000151 0.043349 0.021094 0.147893 6
3040 1 0.215335 0.000154 0.043726 0.021046 0.150409 6
3060 1 0.217919 0.000153 0.04407 0.021043 0.152653 6
3080 1 0.22022 0.000152 0.044264 0.021084 0.15472 5
3100 1 0.222383 0.000157 0.044524 0.021107 0.156595 5
3120 1 0.226854 0.000153 0.045036 0.021082 0.160583 5
3140 1 0.228854 0.000154 0.045052 0.021156 0.162492 5
3160 1 0.233505 0.000151 0.045166 0.021073 0.167115 5
3180 1 0.237536 0.000154 0.045445 0.021051 0.170886 5
3200 1 0.24322 0.000152 0.045797 0.021229 0.176042 5
3220 1 0.244617 0.000162 0.046016 0.021141 0.177298 5
3240 1 0.247001 0.000152 0.046438 0.02104 0.179371 5
3260 1 0.249077 0.000158 0.046392 0.021046 0.181481 5
3280 1 0.252955 0.000153 0.047022 0.021041 0.184739 5
3300 1 0.259112 0.000149 0.049171 0.021041 0.188751 5
3320 1 0.264428 0.000158 0.049955 0.021086 0.193229 5
3340 1 0.266748 0.000152 0.04962 0.021113 0.195863 4
3360 1 0.270973 0.000155 0.048019 0.021231 0.201568 4
3380 1 0.272735 0.000152 0.047962 0.021042 0.203579 4
3400 1 0.277547 0.000154 0.048338 0.021086 0.207969 4
3420 1 0.285151 0.00015 0.052939 0.021043 0.211019 4
3440 1 0.296769 0.000157 0.056191 0.021031 0.21939 4
3460 1 0.299243 0.000151 0.049241 0.021158 0.228693 4
3480 1 0.307041 0.000154 0.050517 0.021082 0.235288 4
3500 1 0.315085 0.000153 0.053084 0.021084 0.240764 4
3520 1 0.322153 0.000154 0.054707 0.021155 0.246137 4
3540 1 0.323647 0.000154 0.050252 0.021092 0.252149 4
3560 1 0.334355 0.00015 0.055344 0.021131 0.25773 4
3580 1 0.33812 0.000151 0.054965 0.021091 0.261913 4
3600 1 0.340542 0.00015 0.050758 0.021051 0.268583 4
3620 1 0.348961 0.00015 0.053882 0.021046 0.273883 4
3640 1 0.350463 0.000162 0.051408 0.021041 0.277852 4
3660 1 0.357375 0.000159 0.054211 0.021098 0.281907 3
3680 1 0.362924 0.000149 0.056234 0.021081 0.28546 3
3700 1 0.362606 0.000152 0.053737 0.021048 0.287669 3
3720 1 0.372818 0.000155 0.055823 0.021049 0.295791 3
3740 1 0.378424 0.00016 0.053407 0.021042 0.303815 3
3760 1 0.389935 0.000149 0.058935 0.02104 0.309811 3
3780 1 0.391017 0.000155 0.056449 0.021098 0.313315 3
3800 1 0.400378 0.000153 0.060223 0.021136 0.318866 3
3820 1 0.406189 0.000156 0.060513 0.02105 0.32447 3
3840 1 0.416165 0.00016 0.064478 0.021077 0.33045 3
3860 1 0.421217 0.000152 0.065811 0.021038 0.334216 3
3880 1 0.417611 0.000154 0.060088 0.021041 0.336328 3
3900 1 0.437917 0.000154 0.068137 0.021066 0.34856 3
3920 1 0.443036 0.000158 0.067922 0.021042 0.353914 3
3940 1 0.447687 0.000151 0.064025 0.021039 0.362472 3
3960 1 0.452493 0.000149 0.064541 0.021037 0.366766 3
3980 1 0.46333 0.000155 0.069083 0.021094 0.372998 3
4000 1 0.468924 0.000151 0.071183 0.021083 0.376507 3
4020 1 0.481463 0.00015 0.072574 0.021064 0.387675 3
4040 1 0.495435 0.000156 0.073935 0.02104 0.400304 3
4060 1 0.500337 0.000157 0.073495 0.021707 0.404978 3
4080 1 0.511949 0.000151 0.076394 0.02104 0.414364 3
4100 1 0.521284 0.000152 0.074224 0.021032 0.425876 3
4120 1 0.530381 0.000133 0.071708 0.021127 0.437413 3
4140 1 0.540748 0.000133 0.070954 0.021051 0.44861 2
4160 1 0.551036 0.000133 0.071452 0.021042 0.458409 2
4180 1 0.561031 0.00015 0.07524 0.02104 0.464601 2
4200 1 0.57009 0.000148 0.073751 0.02108 0.475111 2
4220 1 0.572407 0.000154 0.0708 0.021116 0.480337 2
4240 1 0.58285 0.00015 0.07349 0.021142 0.488068 2
4260 1 0.583519 0.00015 0.070219 0.021053 0.492097 2
4280 1 0.597309 0.000154 0.075769 0.021045 0.500341 2
4300 1 0.596437 0.00015 0.071078 0.021036 0.504173 2
4320 1 0.610821 0.000164 0.074896 0.021037 0.514724 2
4340 1 0.620221 0.000156 0.076458 0.021047 0.52256 2
4360 1 0.624331 0.00015 0.073685 0.02104 0.529456 2
4380 1 0.631764 0.000145 0.076317 0.021094 0.534208 2
4400 1 0.641877 0.00015 0.079034 0.021086 0.541607 2
4420 1 0.648468 0.000151 0.078774 0.021161 0.548382 2
4440 1 0.655468 0.000149 0.078524 0.021078 0.555717 2
4460 1 0.660301 0.000152 0.078178 0.021047 0.560924 2
4480 1 0.671725 0.00015 0.078921 0.021051 0.571603 2
4500 1 0.682519 0.000149 0.081395 0.021154 0.579821 2
4520 1 0.70216 0.000155 0.085061 0.021081 0.595863 2
4540 1 0.711638 0.000148 0.086548 0.02104 0.603902 2
4560 1 0.722686 0.000151 0.088814 0.021043 0.612678 2
4580 1 0.731992 0.000149 0.092526 0.021032 0.618285 2
4600 1 0.741242 0.000159 0.094988 0.021043 0.625052 2
4620 1 0.751162 0.000159 0.096432 0.021048 0.633523 2
4640 1 0.760534 0.000148 0.096462 0.021048 0.642876 2
4660 1 0.770808 0.000152 0.098607 0.021037 0.651012 2
4680 1 0.776865 0.000152 0.094968 0.021053 0.660692 2
4700 1 0.789708 0.000151 0.101074 0.021041 0.667442 2
4720 1 0.787539 0.000152 0.094189 0.021041 0.672157 2
4740 1 0.797722 0.000154 0.096056 0.021037 0.680475 2
4760 1 0.79855 0.000152 0.090253 0.021043 0.687102 2
4780 1 0.814668 0.000158 0.092625 0.021042 0.700843 2
4800 1 0.82256 0.000148 0.09136 0.021041 0.710011 2
4820 1 0.839084 0.000151 0.093931 0.021043 0.723959 2
4840 1 0.860847 0.000153 0.101856 0.02104 0.737798 2
4860 1 0.874613 0.000223 0.106274 0.021054 0.747062 2
4880 1 0.884438 0.000151 0.108562 0.02105 0.754675 2
4900 1 0.898815 0.000154 0.108072 0.021048 0.769541 2
4920 1 0.915571 0.00016 0.108284 0.021057 0.78607 2
4940 1 0.930135 0.000152 0.104579 0.027978 0.797426 2
4960 1 0.942091 0.000152 0.106605 0.021086 0.814248 2
4980 1 0.946431 0.000152 0.106047 0.021154 0.819078 2
5000 1 0.961635 0.000151 0.103003 0.026386 0.832095 2
