"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
3868 2 0.517373 0.000136 0.10619 0.020896 0.390151 2
3867 2 0.565773 0.000137 0.105721 0.02085 0.439065 2
3871 2 0.517057 0.000135 0.105629 0.020896 0.390397 2
3871 2 0.518255 0.000142 0.106147 0.020956 0.39101 2
3875 2 0.521918 0.000136 0.106143 0.020843 0.394796 2
3880 2 0.521988 0.000144 0.106229 0.020828 0.394787 2
3883 2 0.524609 0.00014 0.106293 0.020893 0.397283 2
3878 2 0.524647 0.000132 0.106661 0.020829 0.397025 2
3882 2 0.592384 0.000135 0.10624 0.020872 0.465137 2
3885 2 0.523492 0.000261 0.106062 0.020832 0.396337 2
3882 2 0.520316 0.00014 0.106502 0.020882 0.392792 2
3877 2 0.514837 0.000135 0.10503 0.02087 0.388802 2
3878 2 0.513588 0.00014 0.104369 0.020937 0.388142 2
3880 2 0.515273 0.000139 0.105772 0.020886 0.388476 2
3882 2 0.518152 0.000135 0.106251 0.020836 0.39093 2
3880 2 0.5219 0.000136 0.106802 0.020876 0.394086 2
3883 2 0.552158 0.000136 0.106539 0.020846 0.424637 2
3882 2 0.519937 0.000135 0.107332 0.020843 0.391627 2
3878 2 0.519385 0.000135 0.106738 0.020828 0.391684 2
3875 2 0.51404 0.000137 0.106295 0.020829 0.386779 2
3880 2 0.518735 0.000136 0.105751 0.020824 0.392024 2
3879 2 0.515752 0.000138 0.104639 0.020829 0.390146 2
3882 2 0.519235 0.000138 0.105811 0.02117 0.392116 2
3885 2 0.520041 0.000136 0.106042 0.020903 0.39296 2
3884 2 0.52015 0.000138 0.106649 0.020867 0.392496 2
3886 2 0.521531 0.000135 0.105876 0.020837 0.394683 2
3886 2 0.524547 0.000135 0.106635 0.020825 0.396952 2
3887 2 0.526388 0.000133 0.105917 0.020863 0.399475 2
3891 2 0.525414 0.000133 0.106884 0.020851 0.397546 2
3887 2 0.520271 0.000134 0.105091 0.020842 0.394204 2
3886 2 0.547521 0.000133 0.106167 0.020825 0.420396 2
3888 2 0.523483 0.000139 0.106462 0.020832 0.39605 2
3888 2 0.523156 0.000136 0.105849 0.020872 0.396299 2
3890 2 0.524414 0.000136 0.106456 0.020833 0.396989 2
3887 2 0.526512 0.000135 0.106155 0.020833 0.399389 2
3888 2 0.526822 0.000136 0.106724 0.021029 0.398933 2
3893 2 0.526715 0.000134 0.105933 0.021301 0.399347 2
3891 2 0.524103 0.000136 0.105136 0.02083 0.398001 2
3890 2 0.521255 0.000136 0.106158 0.020944 0.394017 2
3889 2 0.604419 0.000136 0.106072 0.020841 0.47737 2
3893 2 0.523828 0.000133 0.105989 0.020837 0.396869 2
3890 2 0.520761 0.000138 0.10642 0.020832 0.393371 2
3895 2 0.521876 0.000137 0.105597 0.020829 0.395313 2
3889 2 0.521227 0.000137 0.106518 0.020842 0.39373 2
3890 2 0.517584 0.000138 0.105602 0.020884 0.39096 2
3892 2 0.520986 0.000135 0.10549 0.020932 0.394429 2
3894 2 0.521244 0.000136 0.105186 0.020832 0.39509 2
3896 2 0.520298 0.000137 0.106098 0.020843 0.39322 2
3893 2 0.52232 0.000135 0.106353 0.020883 0.394949 2
3896 2 0.521539 0.000134 0.106094 0.020847 0.394464 2
3893 2 0.521951 0.000134 0.106537 0.020819 0.394461 2
3894 2 0.519718 0.000134 0.106239 0.020889 0.392456 2
3892 2 0.524345 0.000135 0.10653 0.020831 0.396849 2
3890 2 0.523216 0.000136 0.10582 0.020845 0.396415 2
3895 2 0.521772 0.000133 0.10526 0.020919 0.39546 2
3897 2 0.5282 0.000136 0.106814 0.020842 0.400408 2
3897 2 0.531743 0.000135 0.106105 0.020876 0.404627 2
3893 2 0.522327 0.000138 0.106362 0.020916 0.394911 2
3895 2 0.524425 0.000133 0.106875 0.020846 0.396571 2
3893 2 0.520787 0.000137 0.106203 0.020825 0.393622 2
3889 2 0.521985 0.000135 0.107078 0.020912 0.39386 2
3893 2 0.524652 0.000138 0.106635 0.02084 0.397039 2
3894 2 0.521713 0.000138 0.105216 0.02084 0.395519 2
3895 2 0.524982 0.000137 0.106703 0.020834 0.397308 2
3895 2 0.524959 0.000136 0.106927 0.020821 0.397075 2
3897 2 0.522559 0.000134 0.106111 0.020835 0.395479 2
3896 2 0.554348 0.000133 0.107014 0.020867 0.426334 2
3900 2 0.523543 0.000135 0.106359 0.020876 0.396173 2
3894 2 0.517339 0.000135 0.106988 0.020841 0.389375 2
3900 2 0.517756 0.000137 0.106492 0.020831 0.390296 2
3898 2 0.521229 0.000143 0.105947 0.020854 0.394285 2
3898 2 0.522582 0.000179 0.104983 0.020825 0.396595 2
3895 2 0.520824 0.000134 0.107155 0.020834 0.392701 2
