"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
370 1 0.029673 0.00018 0.004866 0.022583 0.002044 1
380 1 0.029961 0.000182 0.005046 0.022582 0.002151 1
390 1 0.030264 0.000183 0.005218 0.022608 0.002255 1
400 1 0.035871 0.000235 0.008768 0.0245 0.002368 1
410 1 0.035692 0.000159 0.008452 0.024597 0.002484 1
420 1 0.034644 0.000156 0.007341 0.024548 0.002599 1
430 1 0.031573 0.000158 0.007795 0.020887 0.002733 1
440 1 0.033656 0.000109 0.009808 0.020861 0.002878 1
450 1 0.037975 0.000107 0.009185 0.025712 0.002971 1
460 1 0.031248 8.9e-05 0.007175 0.020878 0.003106 1
470 1 0.039522 0.000108 0.010449 0.025731 0.003234 1
480 1 0.033654 9.9e-05 0.006462 0.023723 0.00337 1
490 1 0.033929 0.000259 0.007416 0.022754 0.0035 1
500 1 0.033741 0.000268 0.007094 0.022732 0.003647 1
510 1 0.034805 0.00027 0.007488 0.023261 0.003786 1
520 1 0.037398 8.7e-05 0.01165 0.021728 0.003933 1
530 1 0.034436 9.1e-05 0.007455 0.02281 0.00408 1
540 1 0.03533 0.000261 0.008074 0.022763 0.004232 35
550 1 0.035155 0.000271 0.007715 0.022781 0.004388 35
560 1 0.035921 0.000267 0.008323 0.022788 0.004543 35
570 1 0.035857 0.000273 0.007997 0.022834 0.004753 35
580 1 0.036687 0.000418 0.008583 0.022826 0.00486 35
590 1 0.037015 0.000438 0.008698 0.022862 0.005017 35
600 1 0.037536 0.000426 0.008777 0.022883 0.00545 35
610 1 0.037048 0.000243 0.00851 0.022947 0.005348 35
620 1 0.037974 0.000437 0.009097 0.022916 0.005524 35
630 1 0.038154 0.000268 0.009222 0.022927 0.005737 35
640 1 0.03856 0.000269 0.00882 0.022935 0.006536 35
650 1 0.038572 0.000233 0.009038 0.022944 0.006357 35
660 1 0.038653 0.000233 0.009163 0.02298 0.006277 35
670 1 0.039449 0.000417 0.009693 0.022892 0.006447 35
680 1 0.04053 0.000447 0.009821 0.022996 0.007266 35
690 1 0.03955 0.000243 0.009484 0.022946 0.006877 35
700 1 0.040909 0.000534 0.009669 0.023021 0.007685 35
710 1 0.040724 0.000233 0.009742 0.022906 0.007843 35
720 1 0.04104 0.00023 0.009873 0.022896 0.008041 35
730 1 0.041433 0.00025 0.010034 0.022905 0.008244 35
740 1 0.04011 0.00024 0.010179 0.02124 0.008451 35
750 1 0.042129 0.00024 0.010269 0.022965 0.008655 35
760 1 0.042433 0.00024 0.01044 0.022877 0.008876 35
770 1 0.042765 0.000241 0.010506 0.022938 0.00908 35
780 1 0.039916 9.2e-05 0.010195 0.020857 0.008772 35
790 1 0.049121 9.7e-05 0.018394 0.021729 0.008901 35
800 1 0.046707 8.9e-05 0.015787 0.021723 0.009108 35
810 1 0.046885 8.8e-05 0.015729 0.021735 0.009333 35
820 1 0.047123 8.7e-05 0.015747 0.021732 0.009557 35
830 1 0.047334 9.3e-05 0.015738 0.021718 0.009785 35
840 1 0.044861 8.9e-05 0.013808 0.020937 0.010027 35
850 1 0.050679 0.000102 0.018611 0.021714 0.010252 35
860 1 0.046146 0.000782 0.013903 0.020891 0.01057 35
870 1 0.047294 0.000104 0.015223 0.021058 0.010909 35
880 1 0.050764 0.000103 0.01794 0.021732 0.010989 35
890 1 0.049038 8.8e-05 0.016722 0.020925 0.011303 35
900 1 0.050607 0.000227 0.017811 0.020865 0.011704 24
910 1 0.050863 0.000218 0.017177 0.021721 0.011747 24
920 1 0.048996 8.8e-05 0.015181 0.021727 0.012 24
930 1 0.051287 0.00042 0.017699 0.02086 0.012308 24
940 1 0.051868 0.000576 0.017864 0.020908 0.01252 24
950 1 0.05291 0.000553 0.016005 0.023552 0.0128 24
960 1 0.052928 0.000575 0.017581 0.021728 0.013044 24
970 1 0.053084 0.000422 0.018293 0.020977 0.013392 24
980 1 0.051916 0.000557 0.016074 0.021721 0.013564 24
990 1 0.051154 8.8e-05 0.016315 0.020857 0.013894 24
1000 1 0.054557 0.000565 0.018878 0.020906 0.014208 24
1010 1 0.053684 0.000622 0.016921 0.021759 0.014382 24
1020 1 0.053069 8.8e-05 0.017384 0.020862 0.014735 24
1030 1 0.055698 0.000226 0.019515 0.020947 0.01501 24
1040 1 0.056042 0.000219 0.019655 0.02087 0.015298 24
1050 1 0.055182 0.000216 0.017705 0.02171 0.015551 24
1060 1 0.054821 8.6e-05 0.017171 0.021725 0.015839 24
1070 1 0.055206 8.5e-05 0.017274 0.021718 0.016129 24
1080 1 0.055315 8.7e-05 0.01708 0.021712 0.016436 24
1090 1 0.056152 8.9e-05 0.017632 0.021717 0.016714 24
1100 1 0.056445 9.1e-05 0.017571 0.021761 0.017022 24
1110 1 0.057241 8.9e-05 0.018857 0.020867 0.017428 24
1120 1 0.057405 8.8e-05 0.01797 0.021707 0.01764 24
1130 1 0.059318 8.8e-05 0.019846 0.021369 0.018015 24
1140 1 0.060412 0.000573 0.020637 0.020855 0.018347 24
1150 1 0.06156 0.000227 0.020968 0.021711 0.018654 24
1160 1 0.059106 8.8e-05 0.018237 0.021738 0.019043 24
1170 1 0.059391 9.7e-05 0.018268 0.021717 0.019309 24
1180 1 0.061232 8.8e-05 0.019072 0.022032 0.02004 18
1190 1 0.061169 8.8e-05 0.019178 0.021901 0.020002 18
1200 1 0.061624 8.9e-05 0.019287 0.021843 0.020405 18
1210 1 0.062215 8.7e-05 0.019062 0.02244 0.020626 18
1220 1 0.061831 8.9e-05 0.019002 0.021914 0.020826 18
1230 1 0.065195 0.001104 0.021245 0.021687 0.021159 18
1240 1 0.062742 9.3e-05 0.019417 0.021734 0.021498 18
1250 1 0.063377 8.8e-05 0.019599 0.021839 0.021851 18
1260 1 0.063754 9.2e-05 0.019741 0.021711 0.02221 18
1270 1 0.06526 8.7e-05 0.021661 0.020863 0.022649 18
1280 1 0.06674 0.000555 0.021559 0.021716 0.02291 18
1290 1 0.065956 8.9e-05 0.020863 0.021758 0.023246 18
1300 1 0.065021 9e-05 0.020357 0.020867 0.023707 18
1310 1 0.06774 0.00056 0.021468 0.021738 0.023974 18
1320 1 0.066386 8.9e-05 0.020251 0.021731 0.024315 18
1330 1 0.066951 8.6e-05 0.0204 0.021715 0.02475 18
1340 1 0.067388 8.9e-05 0.020541 0.021711 0.025047 18
1350 1 0.067964 8.8e-05 0.020748 0.021734 0.025394 18
1360 1 0.06835 8.8e-05 0.020779 0.021719 0.025764 18
1370 1 0.068973 9.1e-05 0.020985 0.021728 0.026169 18
1380 1 0.069549 9e-05 0.021225 0.02171 0.026524 18
1390 1 0.06993 8.9e-05 0.021236 0.02171 0.026895 18
1400 1 0.072471 0.000797 0.023273 0.020886 0.027515 18
1410 1 0.073191 0.000555 0.02317 0.021806 0.02766 15
1420 1 0.078832 8.8e-05 0.021757 0.028849 0.028138 15
1430 1 0.075255 0.000556 0.024311 0.021045 0.029343 15
1440 1 0.073681 0.000558 0.022554 0.021707 0.028862 15
1450 1 0.070222 8.6e-05 0.019512 0.021403 0.029221 15
1460 1 0.070946 0.000108 0.019807 0.021436 0.029595 15
1470 1 0.071495 0.000107 0.019948 0.021413 0.030027 15
1480 1 0.075925 0.000102 0.024029 0.021267 0.030527 15
1490 1 0.074765 8.8e-05 0.022149 0.021723 0.030805 15
1500 1 0.077507 0.000788 0.024499 0.020892 0.031328 15
1510 1 0.077614 0.000556 0.023574 0.021724 0.03176 15
1520 1 0.076643 8.9e-05 0.022805 0.021697 0.032052 15
1530 1 0.077477 9.2e-05 0.023095 0.021828 0.032462 15
1540 1 0.077733 8.9e-05 0.023037 0.021721 0.032886 15
1550 1 0.078107 8.9e-05 0.023715 0.020866 0.033437 15
1560 1 0.084734 0.000226 0.024171 0.0218 0.038537 15
1570 1 0.080523 0.000163 0.024421 0.021542 0.034397 15
1580 1 0.082518 0.000608 0.026266 0.020954 0.03469 15
1590 1 0.081256 0.000564 0.024638 0.020928 0.035126 15
1600 1 0.083637 0.000555 0.025922 0.021719 0.035441 15
1610 1 0.081755 9e-05 0.024068 0.021706 0.035891 13
1620 1 0.082339 9.4e-05 0.024461 0.020858 0.036926 13
1630 1 0.085945 0.000225 0.027156 0.020966 0.037598 13
1640 1 0.086469 0.000209 0.026898 0.021659 0.037703 13
1650 1 0.086461 0.000791 0.026628 0.020865 0.038177 13
1660 1 0.08622 0.000552 0.025307 0.02176 0.038601 13
1670 1 0.085952 9e-05 0.025027 0.021719 0.039116 13
1680 1 0.087604 8.8e-05 0.026566 0.021092 0.039858 13
1690 1 0.090515 0.000223 0.027311 0.021697 0.041284 13
1700 1 0.09036 8.8e-05 0.026512 0.021923 0.041837 13
1710 1 0.091049 9e-05 0.026706 0.021929 0.042324 13
1720 1 0.090586 8.9e-05 0.02675 0.02197 0.041777 13
1730 1 0.089382 8.8e-05 0.026365 0.020866 0.042063 13
1740 1 0.091739 0.000218 0.027416 0.021687 0.042418 13
1750 1 0.091585 8.9e-05 0.026461 0.021698 0.043337 13
1760 1 0.093326 9.1e-05 0.027543 0.021675 0.044017 13
1770 1 0.09281 9.7e-05 0.026664 0.02168 0.044369 13
1780 1 0.093142 9.1e-05 0.027179 0.020887 0.044985 12
1790 1 0.096822 0.000229 0.029574 0.021703 0.045316 12
1800 1 0.094679 9.1e-05 0.027108 0.021778 0.045702 12
1810 1 0.095838 8.4e-05 0.027901 0.021686 0.046167 12
1820 1 0.097132 8.8e-05 0.029336 0.020852 0.046856 12
1830 1 0.098464 0.000551 0.029002 0.021707 0.047204 12
1840 1 0.097247 9e-05 0.027733 0.02166 0.047764 12
1850 1 0.098266 8.8e-05 0.028108 0.02167 0.0484 12
1860 1 0.098761 8.8e-05 0.028082 0.021683 0.048908 12
1870 1 0.099475 9.4e-05 0.028246 0.021709 0.049426 12
1880 1 0.099873 8.9e-05 0.028235 0.021672 0.049877 12
1890 1 0.100849 8.5e-05 0.028688 0.021147 0.050929 12
1900 1 0.103513 0.000564 0.030182 0.021788 0.050979 12
1910 1 0.102082 9.2e-05 0.028835 0.021668 0.051487 12
1920 1 0.102798 8.8e-05 0.029031 0.02164 0.052039 12
1930 1 0.103318 9e-05 0.029016 0.021654 0.052558 12
1940 1 0.104151 8.7e-05 0.029339 0.021653 0.053072 10
1950 1 0.104686 8.9e-05 0.029583 0.021673 0.053341 10
1960 1 0.108555 0.000848 0.032608 0.02078 0.054319 10
1970 1 0.106407 8.8e-05 0.029917 0.021654 0.054748 10
1980 1 0.112021 8.3e-05 0.030031 0.021639 0.060268 10
1990 1 0.109333 0.00053 0.031133 0.02165 0.05602 10
2000 1 0.108496 8.9e-05 0.030257 0.021646 0.056504 10
2010 1 0.109725 8.9e-05 0.031233 0.020797 0.057606 10
2020 1 0.111945 0.000783 0.032471 0.020868 0.057823 10
2030 1 0.113326 0.00022 0.034124 0.020795 0.058187 10
2040 1 0.111363 9.1e-05 0.030785 0.021724 0.058763 10
2050 1 0.112894 8.9e-05 0.032268 0.020929 0.059608 10
2060 1 0.118483 0.000215 0.034779 0.021147 0.062342 10
2070 1 0.116922 8.3e-05 0.033367 0.021166 0.062306 10
2080 1 0.114418 8.2e-05 0.031426 0.021654 0.061256 9
2090 1 0.115038 8.8e-05 0.032379 0.020828 0.061743 9
2100 1 0.11641 8.4e-05 0.032568 0.02078 0.062978 9
2110 1 0.117136 9e-05 0.03185 0.021663 0.063533 9
2120 1 0.11794 9.2e-05 0.032778 0.020779 0.064291 9
2130 1 0.120659 0.000773 0.034028 0.020894 0.064964 9
2140 1 0.121413 0.00055 0.033723 0.02161 0.06553 9
2150 1 0.119793 8.9e-05 0.032616 0.02089 0.066198 9
2160 1 0.125006 0.000227 0.037132 0.020774 0.066873 9
2170 1 0.12178 8.4e-05 0.033609 0.020814 0.067273 9
2180 1 0.122524 8.5e-05 0.033795 0.02078 0.067864 9
2190 1 0.1252 0.000781 0.034789 0.020878 0.068752 9
2200 1 0.126783 0.000226 0.035817 0.021369 0.069371 9
2210 1 0.125326 8.8e-05 0.034734 0.020804 0.0697 9
2220 1 0.126443 9e-05 0.035134 0.020779 0.07044 9
2230 1 0.128981 8.8e-05 0.035605 0.021776 0.071512 9
2240 1 0.129404 0.000535 0.03639 0.02079 0.071689 9
2250 1 0.127677 8.4e-05 0.034616 0.020795 0.072182 9
2260 1 0.128703 9.5e-05 0.034954 0.020778 0.072876 9
2270 1 0.12947 9e-05 0.035147 0.020801 0.073432 9
2280 1 0.129714 8.5e-05 0.034147 0.020935 0.074547 9
2290 1 0.132215 0.000221 0.03607 0.020797 0.075127 9
2300 1 0.132296 9.2e-05 0.035601 0.020783 0.07582 9
2310 1 0.144465 8.8e-05 0.03562 0.021133 0.087624 9
2320 1 0.135852 8.9e-05 0.036049 0.021075 0.078639 9
2330 1 0.138245 9e-05 0.03628 0.02087 0.081005 8
2340 1 0.137212 0.000543 0.036423 0.020778 0.079468 8
2350 1 0.133917 0.000103 0.032355 0.021366 0.080093 8
2360 1 0.134993 0.000105 0.032999 0.021361 0.080528 8
2370 1 0.136264 0.000107 0.033203 0.021378 0.081576 8
2380 1 0.13703 0.000112 0.033195 0.021381 0.082342 8
2390 1 0.145965 0.000104 0.03332 0.02924 0.083301 8
2400 1 0.140488 8.9e-05 0.036109 0.020782 0.083508 8
2410 1 0.141949 8.9e-05 0.037005 0.020811 0.084044 8
2420 1 0.142516 9e-05 0.036821 0.020778 0.084827 8
2430 1 0.143485 9.3e-05 0.03714 0.020792 0.08546 8
2440 1 0.143501 8.9e-05 0.037174 0.020773 0.085465 8
2450 1 0.145332 9e-05 0.037222 0.02081 0.08721 8
2460 1 0.14481 8.9e-05 0.036468 0.020883 0.08737 8
2470 1 0.147444 0.00022 0.03882 0.020793 0.087611 8
2480 1 0.147038 9e-05 0.037598 0.020788 0.088562 8
2490 1 0.148007 8.5e-05 0.037857 0.020791 0.089274 8
2500 1 0.148501 9e-05 0.037767 0.020779 0.089865 8
2510 1 0.150374 8.4e-05 0.038001 0.02079 0.091499 8
2520 1 0.158648 0.000841 0.044622 0.020775 0.09241 8
2530 1 0.152115 9e-05 0.038388 0.020801 0.092836 8
2540 1 0.152972 9.2e-05 0.03839 0.020792 0.093698 8
2550 1 0.168212 9e-05 0.03924 0.020899 0.107983 7
2560 1 0.174927 8.9e-05 0.044269 0.023194 0.107375 7
2570 1 0.158093 8.9e-05 0.03997 0.021112 0.096922 7
2580 1 0.157474 8.9e-05 0.038548 0.020879 0.097958 7
2590 1 0.159474 0.000558 0.040259 0.020791 0.097866 7
2600 1 0.158346 9e-05 0.039223 0.020796 0.098237 7
2610 1 0.159969 8.6e-05 0.040034 0.02079 0.099059 7
2620 1 0.160325 8.9e-05 0.039446 0.020778 0.100012 7
2630 1 0.161156 8.9e-05 0.038859 0.020905 0.101303 7
2640 1 0.164121 0.000221 0.040974 0.020775 0.102151 7
2650 1 0.162756 8.8e-05 0.039721 0.020792 0.102155 7
2660 1 0.164278 8.5e-05 0.039889 0.020776 0.103528 7
2670 1 0.165168 9.7e-05 0.03947 0.020899 0.104702 7
2680 1 0.168034 0.000222 0.041673 0.020782 0.105357 7
2690 1 0.16748 9.1e-05 0.040283 0.020814 0.106292 7
2700 1 0.170849 8.4e-05 0.041354 0.020846 0.108565 7
2710 1 0.171727 0.000551 0.042208 0.021055 0.107913 7
2720 1 0.175147 0.000552 0.042331 0.020883 0.111381 7
2730 1 0.174963 0.000544 0.041767 0.020793 0.111859 7
2740 1 0.174312 9e-05 0.040891 0.020779 0.112552 6
2750 1 0.175677 8.9e-05 0.041225 0.02079 0.113573 6
2760 1 0.176885 9.1e-05 0.041171 0.020794 0.114829 6
2770 1 0.177703 9e-05 0.040764 0.020993 0.115856 6
2780 1 0.180104 0.000225 0.042383 0.020778 0.116718 6
2790 1 0.181646 8.9e-05 0.041683 0.020792 0.119082 6
2800 1 0.181979 8.9e-05 0.041613 0.020791 0.119486 6
2810 1 0.183691 9.2e-05 0.041819 0.020796 0.120984 6
2820 1 0.187534 8.9e-05 0.045289 0.020783 0.121373 6
2830 1 0.18501 0.000167 0.04217 0.02083 0.121843 6
2840 1 0.191751 0.00016 0.047502 0.020929 0.12316 6
2850 1 0.187552 0.000162 0.042592 0.020923 0.123875 6
2860 1 0.190675 0.000616 0.044336 0.020915 0.124808 6
2870 1 0.190378 0.00055 0.043121 0.020826 0.125881 6
2880 1 0.189357 8.8e-05 0.042726 0.020778 0.125765 6
2890 1 0.190696 8.8e-05 0.042504 0.020877 0.127227 6
2900 1 0.195231 0.00023 0.04606 0.020894 0.128047 6
2910 1 0.195222 0.000224 0.045311 0.020884 0.128803 6
2920 1 0.197204 0.000229 0.04415 0.020777 0.132048 6
2930 1 0.192336 9e-05 0.040379 0.020793 0.131074 6
2940 1 0.194948 0.000104 0.040961 0.020777 0.133106 6
2950 1 0.196121 9.2e-05 0.041088 0.02079 0.134151 6
2960 1 0.198031 0.0001 0.041154 0.020803 0.135974 6
2970 1 0.199627 9.5e-05 0.041309 0.020825 0.137398 6
2980 1 0.209382 9.9e-05 0.049003 0.021268 0.139012 6
2990 1 0.206999 0.000838 0.046106 0.020818 0.139237 6
3000 1 0.211663 0.000769 0.045322 0.020874 0.144698 6
3010 1 0.208306 0.000218 0.046428 0.020918 0.140742 6
3020 1 0.21405 0.000225 0.046762 0.020809 0.146254 6
3030 1 0.210342 0.000556 0.045675 0.020798 0.143313 6
3040 1 0.209713 9.2e-05 0.044733 0.020795 0.144093 6
3050 1 0.211484 9e-05 0.044801 0.0209 0.145693 6
3060 1 0.211855 8.4e-05 0.044948 0.02078 0.146043 6
3070 1 0.21547 8.5e-05 0.045341 0.020811 0.149233 5
3080 1 0.218576 8.3e-05 0.046619 0.021207 0.150667 5
3090 1 0.21679 8.8e-05 0.045292 0.020792 0.150618 5
3100 1 0.216903 9e-05 0.045407 0.020789 0.150617 5
3110 1 0.22056 8.9e-05 0.046767 0.020862 0.152842 5
3120 1 0.219738 8.8e-05 0.045844 0.020784 0.153022 5
3130 1 0.221245 8.8e-05 0.046074 0.020817 0.154266 5
3140 1 0.222213 8.5e-05 0.045299 0.020862 0.155967 5
3150 1 0.226725 0.000219 0.048127 0.020942 0.157437 5
3160 1 0.228017 0.00022 0.04798 0.020782 0.159035 5
3170 1 0.228097 9.2e-05 0.046458 0.020793 0.160754 5
3180 1 0.229281 8.8e-05 0.045707 0.021786 0.1617 5
3190 1 0.231008 0.00022 0.047995 0.020795 0.161998 5
3200 1 0.249826 9.2e-05 0.046808 0.020777 0.182149 5
3210 1 0.235528 0.000424 0.049869 0.020911 0.164324 5
3220 1 0.236698 0.00023 0.049036 0.02085 0.166582 5
3230 1 0.238052 0.000215 0.049411 0.020793 0.167633 5
3240 1 0.237285 9e-05 0.046766 0.020848 0.169581 5
3250 1 0.239152 0.000558 0.048426 0.020795 0.169373 5
3260 1 0.238582 8.5e-05 0.047447 0.020776 0.170274 5
3270 1 0.240046 9e-05 0.047574 0.020886 0.171496 5
3280 1 0.242651 9e-05 0.047617 0.020796 0.174148 5
3290 1 0.24166 8.5e-05 0.047668 0.0209 0.173007 5
3300 1 0.243024 9.1e-05 0.047812 0.020777 0.174344 5
3310 1 0.249943 9e-05 0.047902 0.020789 0.181162 5
3320 1 0.25171 0.000777 0.04925 0.020922 0.180761 5
3330 1 0.249109 9e-05 0.049751 0.020792 0.178476 5
3340 1 0.249878 8.9e-05 0.049339 0.020781 0.179669 5
3350 1 0.250672 9e-05 0.048893 0.020808 0.180881 5
3360 1 0.255432 8.9e-05 0.048487 0.020811 0.186045 5
3370 1 0.254464 0.00054 0.049625 0.020898 0.183401 5
3380 1 0.254489 8.9e-05 0.048751 0.02078 0.184869 5
3390 1 0.257611 8.9e-05 0.050107 0.021338 0.186077 5
3400 1 0.258626 9.4e-05 0.048766 0.02106 0.188706 5
3410 1 0.262676 0.000559 0.051165 0.021597 0.189355 4
3420 1 0.26404 0.000221 0.050686 0.02078 0.192353 4
3430 1 0.263593 9.1e-05 0.049243 0.020815 0.193444 4
3440 1 0.268206 9e-05 0.050723 0.020871 0.196522 4
3450 1 0.270868 0.000207 0.05341 0.020819 0.196432 4
3460 1 0.26827 9.6e-05 0.049209 0.020852 0.198113 4
3470 1 0.272891 0.000216 0.053041 0.020821 0.198813 4
3480 1 0.271788 8.9e-05 0.050227 0.020778 0.200694 4
3490 1 0.274663 8.6e-05 0.051686 0.020881 0.20201 4
3500 1 0.294032 0.000562 0.052315 0.020853 0.220302 4
3510 1 0.284833 0.000204 0.054948 0.020807 0.208874 4
3520 1 0.278153 0.000546 0.051471 0.020777 0.205359 4
3530 1 0.277517 9e-05 0.050514 0.020794 0.206119 4
3540 1 0.280389 9e-05 0.050416 0.02085 0.209033 4
3550 1 0.28482 0.000224 0.053391 0.020794 0.210411 4
3560 1 0.282448 8.4e-05 0.051078 0.020776 0.21051 4
3570 1 0.283911 8.9e-05 0.050907 0.020818 0.212097 4
3580 1 0.286538 9.6e-05 0.051434 0.020786 0.214222 4
3590 1 0.288207 9e-05 0.052271 0.021117 0.214729 4
3600 1 0.288423 9.7e-05 0.05091 0.020863 0.216553 4
3610 1 0.293832 0.00022 0.053722 0.020817 0.219073 4
3620 1 0.293575 9.2e-05 0.051751 0.021014 0.220718 4
3630 1 0.294002 9e-05 0.051838 0.020801 0.221273 4
3640 1 0.303299 9.2e-05 0.051951 0.020773 0.230483 4
3650 1 0.301981 9.1e-05 0.051977 0.020802 0.229111 4
3660 1 0.296761 9.6e-05 0.049568 0.020779 0.226318 4
3670 1 0.298034 0.000101 0.049758 0.02082 0.227355 4
3680 1 0.300412 9.9e-05 0.050456 0.020782 0.229075 4
3690 1 0.301191 8.9e-05 0.049966 0.020793 0.230343 4
3700 1 0.303014 9.7e-05 0.050482 0.020788 0.231647 4
3710 1 0.305204 0.000103 0.050336 0.020803 0.233962 4
3720 1 0.306059 9e-05 0.050289 0.021685 0.233995 4
3730 1 0.309278 0.000101 0.050466 0.020791 0.23792 4
3740 1 0.30798 9.1e-05 0.050388 0.020892 0.236609 4
3750 1 0.313276 9.3e-05 0.051589 0.021169 0.240425 4
3760 1 0.321825 0.000102 0.058697 0.020894 0.242132 4
3770 1 0.315257 8.9e-05 0.053028 0.020796 0.241344 4
3780 1 0.322926 9.4e-05 0.05362 0.020775 0.248437 4
3790 1 0.320159 0.000101 0.051106 0.020796 0.248156 4
3800 1 0.323224 8.9e-05 0.052382 0.020913 0.24984 4
3810 1 0.319627 8.9e-05 0.051614 0.020794 0.24713 4
3817 1 0.323007 9.8e-05 0.051515 0.020779 0.250615 4
3822 1 0.325783 0.0001 0.051496 0.020795 0.253392 4
3826 1 0.327833 9.1e-05 0.052085 0.020779 0.254878 4
3830 1 0.32697 8.8e-05 0.05162 0.02082 0.254442 4
3831 1 0.326032 8.9e-05 0.051713 0.020811 0.253419 4
3833 1 0.333617 8.8e-05 0.055504 0.021023 0.257002 4
3832 1 0.338358 0.000774 0.056391 0.020778 0.260415 4
3836 1 0.330866 8.5e-05 0.054477 0.020802 0.255502 4
3841 1 0.335807 8.6e-05 0.054153 0.020848 0.26072 4
3845 1 0.335414 0.000542 0.056889 0.020794 0.257189 3
3845 1 0.337037 0.000776 0.05551 0.021028 0.259723 3
3843 1 0.351314 0.00021 0.056135 0.020823 0.274146 3
3846 1 0.335916 8.5e-05 0.05547 0.020998 0.259363 3
3841 1 0.329992 8.6e-05 0.054547 0.020816 0.254543 3
3844 1 0.331692 8.6e-05 0.054206 0.020794 0.256606 3
3842 1 0.329 8.7e-05 0.054398 0.020804 0.253711 3
3845 1 0.329726 8.6e-05 0.054209 0.020785 0.254646 3
3844 1 0.332408 8.7e-05 0.055142 0.02087 0.256309 3
3844 1 0.333962 0.000209 0.056936 0.020781 0.256036 3
3845 1 0.332307 8.6e-05 0.055895 0.020899 0.255427 4
3852 1 0.400963 0.000161 0.058368 0.021151 0.321283 4
3852 1 0.336547 8.6e-05 0.056275 0.020879 0.259307 4
3855 1 0.336 8.4e-05 0.056595 0.020897 0.258424 4
3858 1 0.33467 8.5e-05 0.053694 0.020791 0.2601 4
3862 1 0.335563 8.8e-05 0.054893 0.020817 0.259765 3
3859 1 0.337329 9e-05 0.057638 0.020866 0.258735 3
3861 1 0.335101 9.7e-05 0.053831 0.020859 0.260314 3
3856 1 0.334453 0.000239 0.054051 0.020871 0.259292 3
3855 1 0.33495 0.000261 0.054037 0.020894 0.259758 3
3859 1 0.337104 0.000248 0.054225 0.020906 0.261725 3
3863 1 0.335095 0.000249 0.054154 0.020848 0.259844 3
3864 1 0.336558 0.000285 0.054283 0.020877 0.261113 3
3868 1 0.338943 0.000245 0.054145 0.020855 0.263698 3
3868 1 0.335502 0.000132 0.053936 0.020802 0.260632 3
3870 1 0.344763 0.00013 0.054949 0.020803 0.268881 3
3864 1 0.353686 0.000157 0.056488 0.020908 0.276133 3
3863 1 0.33798 0.000158 0.054496 0.020777 0.262549 3
3861 1 0.337075 0.000157 0.054853 0.020805 0.26126 3
3862 1 0.342774 0.00016 0.057201 0.020905 0.264508 3
3865 1 0.339385 0.000613 0.056268 0.020805 0.261699 3
3864 1 0.339289 8.6e-05 0.054807 0.02078 0.263616 3
3866 1 0.339269 8.6e-05 0.054629 0.020981 0.263573 3
3870 1 0.340577 8.7e-05 0.054762 0.02078 0.264948 3
