"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
2000 2 0.130387 0.000429 0.047919 0.020885 0.061154 9
2020 2 0.136891 0.000438 0.052315 0.020857 0.063281 9
2040 2 0.13569 0.000439 0.050017 0.020842 0.064392 9
2060 2 0.143381 0.000436 0.056412 0.02085 0.065683 9
2080 2 0.142019 0.000414 0.053988 0.020849 0.066768 9
2100 2 0.139559 0.0004 0.050041 0.020938 0.06818 9
2120 2 0.147861 0.000429 0.057001 0.020871 0.06956 9
2140 2 0.15042 0.000434 0.057793 0.020998 0.071195 9
2160 2 0.148388 0.000441 0.054872 0.020844 0.072231 9
2180 2 0.155809 0.000425 0.060567 0.020846 0.073971 9
2200 2 0.157252 0.000433 0.061072 0.020858 0.074889 7
2220 2 0.159701 0.000433 0.062072 0.020842 0.076354 7
2240 2 0.159299 0.000417 0.059422 0.020889 0.078571 7
2260 2 0.161181 0.000423 0.059962 0.020848 0.079948 7
2280 2 0.166805 0.000426 0.064585 0.020837 0.080957 7
2300 2 0.170753 0.000439 0.065981 0.020846 0.083487 7
2320 2 0.172205 0.000425 0.066542 0.020907 0.084331 7
2340 2 0.173429 0.000429 0.066443 0.020853 0.085704 7
2360 2 0.171874 0.000423 0.062139 0.020843 0.088469 7
2380 2 0.177349 0.000406 0.066597 0.020896 0.08945 7
2400 2 0.184643 0.000413 0.069436 0.02088 0.093914 6
2420 2 0.187645 0.000421 0.07086 0.021033 0.095331 6
2440 2 0.191578 0.000492 0.073384 0.02086 0.096842 6
2460 2 0.193218 0.000437 0.073637 0.020887 0.098257 6
2480 2 0.195413 0.000422 0.073791 0.020847 0.100353 6
2500 2 0.199744 0.000411 0.076528 0.020847 0.101958 6
2520 2 0.203522 0.000424 0.076601 0.020837 0.10566 6
2540 2 0.206798 0.000444 0.077543 0.020839 0.107972 6
2560 2 0.209989 0.000421 0.077938 0.020854 0.110776 6
2580 2 0.216003 0.000433 0.080288 0.020884 0.114398 6
2600 2 0.219656 0.000417 0.081586 0.020929 0.116724 6
2620 2 0.219959 0.000429 0.078111 0.020901 0.120518 6
2640 2 0.224743 0.000427 0.077646 0.020857 0.125813 6
2660 2 0.22718 0.000421 0.076341 0.020842 0.129576 6
2680 2 0.235391 0.000422 0.081658 0.020837 0.132474 6
2700 2 0.242932 0.000432 0.084977 0.020887 0.136636 5
2720 2 0.24861 0.000424 0.086446 0.020844 0.140896 5
2740 2 0.250475 0.000417 0.086409 0.02086 0.142789 5
2760 2 0.253453 0.000407 0.087234 0.020879 0.144933 5
2780 2 0.250538 0.000433 0.082343 0.020967 0.146795 5
2800 2 0.265657 0.000425 0.089417 0.020889 0.154926 5
2820 2 0.273 0.000422 0.09078 0.020886 0.160912 4
2840 2 0.277638 0.000418 0.092043 0.020837 0.16434 4
2860 2 0.275288 0.000415 0.087097 0.020888 0.166888 4
2880 2 0.285008 0.000488 0.094931 0.020926 0.168663 4
2900 2 0.287659 0.000425 0.095278 0.020886 0.17107 4
2920 2 0.288309 0.000417 0.09312 0.020857 0.173915 4
2940 2 0.293553 0.00043 0.095655 0.020849 0.176619 4
2960 2 0.297896 0.000425 0.097109 0.02087 0.179492 4
2980 2 0.298945 0.000424 0.093261 0.020906 0.184354 4
3000 2 0.310267 0.000415 0.098536 0.020847 0.190469 4
3020 2 0.31383 0.000422 0.098034 0.020904 0.19447 4
3040 2 0.324036 0.000261 0.101066 0.020928 0.201781 4
3060 2 0.330763 0.000427 0.100355 0.020883 0.209098 4
3080 2 0.333862 0.000426 0.099615 0.020848 0.212973 4
3100 2 0.340836 0.000393 0.103945 0.021028 0.21547 4
3120 2 0.341028 0.000427 0.101067 0.020836 0.218698 4
3140 2 0.350055 0.000426 0.106362 0.020867 0.2224 3
3160 2 0.349762 0.000421 0.104123 0.020867 0.224351 3
3180 2 0.358234 0.000419 0.106616 0.020849 0.23035 3
3200 2 0.362566 0.000428 0.10676 0.020877 0.234501 3
3220 2 0.375327 0.000399 0.111141 0.020846 0.242941 3
