"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
800 8 0.134915 0.000351 0.101769 0.020789 0.012006 18
820 8 0.143899 0.001289 0.109289 0.020769 0.012552 18
840 8 0.146133 0.000351 0.111813 0.020853 0.013116 9
860 8 0.147136 0.004604 0.108062 0.020785 0.013685 9
880 8 0.154538 0.0029 0.116572 0.020797 0.014269 9
900 8 0.158211 0.000349 0.122194 0.0208 0.014868 9
920 8 0.162443 0.000347 0.125789 0.020796 0.015511 9
940 8 0.165587 0.000343 0.128363 0.020778 0.016103 9
960 8 0.170186 0.000351 0.131915 0.02119 0.01673 9
980 8 0.175796 0.000346 0.137285 0.020771 0.017394 9
1000 8 0.17643 0.000344 0.137232 0.020812 0.018042 9
1020 8 0.179593 0.003118 0.136956 0.020781 0.018738 9
1040 8 0.188277 0.000345 0.147753 0.020781 0.019398 6
1060 8 0.195619 0.000287 0.154448 0.020773 0.020111 6
1080 8 0.194562 0.001422 0.151482 0.020844 0.020814 6
1100 8 0.201067 0.002445 0.15629 0.020771 0.021561 6
1120 8 0.202126 0.000347 0.158674 0.020818 0.022287 6
1140 8 0.209465 0.001954 0.163698 0.020778 0.023035 6
1160 8 0.213344 0.000348 0.168432 0.020782 0.023782 6
1180 8 0.219817 0.00035 0.174074 0.02081 0.024583 6
1200 8 0.221086 0.004685 0.170242 0.02081 0.025349 5
1220 8 0.225529 0.003528 0.175053 0.020768 0.02618 5
1240 8 0.230335 0.000347 0.182186 0.020855 0.026947 5
1260 8 0.232861 0.001927 0.182413 0.020781 0.02774 5
1280 8 0.234129 0.000348 0.18443 0.020792 0.028559 5
1300 8 0.238754 0.000347 0.188197 0.020768 0.029442 5
1320 8 0.246474 0.000347 0.194787 0.020819 0.030521 5
1340 8 0.252083 0.000352 0.19956 0.020769 0.031402 5
1360 8 0.254419 0.000351 0.200984 0.02079 0.032294 5
1380 8 0.264116 0.004554 0.205582 0.020781 0.033199 5
1400 8 0.265093 0.001953 0.208177 0.020788 0.034175 5
1420 8 0.27447 0.001831 0.21643 0.02078 0.035429 5
1440 8 0.272443 0.000339 0.214998 0.020779 0.036327 5
1460 8 0.277475 0.000343 0.218854 0.020773 0.037505 4
1480 8 0.283293 0.000345 0.223593 0.02082 0.038535 4
1500 8 0.285034 0.001831 0.22296 0.020771 0.039472 4
1520 8 0.290075 0.000349 0.228336 0.020779 0.040611 4
1540 8 0.299296 0.003207 0.233642 0.020769 0.041678 4
1560 8 0.301519 0.000342 0.237729 0.020795 0.042653 4
1580 8 0.304639 0.000344 0.239739 0.020773 0.043783 4
1600 8 0.309643 0.001815 0.242297 0.020781 0.04475 4
1620 8 0.310866 0.000351 0.243978 0.020768 0.045769 4
1640 8 0.321637 0.000349 0.253346 0.020816 0.047126 4
1660 8 0.325864 0.001821 0.25502 0.020767 0.048256 4
1680 8 0.327944 0.000346 0.25665 0.020814 0.050134 4
1700 8 0.336583 0.001833 0.26264 0.020766 0.051344 4
1720 8 0.336539 0.000344 0.262944 0.020831 0.05242 4
1740 8 0.343547 0.000343 0.267894 0.021404 0.053906 4
1760 8 0.349443 0.000341 0.273186 0.02082 0.055096 4
1780 8 0.350991 0.000355 0.273097 0.020816 0.056723 3
1800 8 0.355606 0.001386 0.275592 0.020783 0.057845 3
1820 8 0.361794 0.000354 0.281364 0.020823 0.059253 3
1840 8 0.366779 0.000349 0.284953 0.020787 0.06069 3
1860 8 0.373543 0.00035 0.290447 0.020767 0.061979 3
1880 8 0.377515 0.000343 0.293059 0.020794 0.063319 3
1900 8 0.380762 0.000341 0.295151 0.020778 0.064492 3
1920 8 0.390037 0.003069 0.300037 0.020786 0.066145 3
1940 8 0.38927 0.00373 0.296894 0.020972 0.067674 3
1960 8 0.397542 0.002554 0.305145 0.020782 0.069061 3
1980 8 0.39991 0.000369 0.308435 0.020769 0.070337 3
2000 8 0.402213 0.000494 0.309234 0.020794 0.071691 3
2020 8 0.40843 0.000491 0.314114 0.020769 0.073056 3
2040 8 0.412851 0.000487 0.316566 0.020864 0.074934 3
2060 8 0.421118 0.000473 0.323858 0.020782 0.076005 3
2080 8 0.424429 0.000479 0.325806 0.020783 0.077361 3
2100 8 0.429094 0.000486 0.329004 0.02077 0.078834 3
2120 8 0.43035 0.000498 0.328426 0.020853 0.080573 3
2140 8 0.435738 0.000496 0.332447 0.020772 0.082023 3
2160 8 0.440312 0.000491 0.335545 0.020783 0.083493 3
2180 8 0.44817 0.000494 0.341671 0.02077 0.085235 3
2200 8 0.448357 0.000486 0.340193 0.0208 0.086878 3
2220 8 0.455679 0.000489 0.345962 0.02077 0.088458 3
2240 8 0.462399 0.00049 0.350501 0.020781 0.090627 3
2260 8 0.468934 0.000494 0.354828 0.020779 0.092833 3
2280 8 0.475163 0.0005 0.357807 0.020782 0.096074 3
2300 8 0.482066 0.000493 0.361703 0.020767 0.099103 3
2320 8 0.490951 0.00049 0.368895 0.020786 0.10078 3
2340 8 0.490522 0.00034 0.366981 0.020767 0.102434 3
2360 8 0.498259 0.000362 0.373277 0.020805 0.103815 3
2380 8 0.503848 0.000481 0.375677 0.020779 0.106911 3
2400 8 0.506506 0.000486 0.375329 0.020784 0.109907 3
2420 8 0.514883 0.000492 0.379954 0.020768 0.113669 2
2440 8 0.524933 0.000494 0.384106 0.020783 0.11955 2
2460 8 0.531371 0.000478 0.389541 0.020771 0.120581 2
2480 8 0.540673 0.00049 0.394676 0.020791 0.124716 2
2500 8 0.544503 0.000385 0.395742 0.020771 0.127605 2
2520 8 0.549928 0.000476 0.399243 0.020786 0.129423 2
2540 8 0.55136 0.000481 0.398146 0.020789 0.131944 2
2560 8 0.561441 0.000476 0.405843 0.020795 0.134327 2
2580 8 0.56697 0.000489 0.407782 0.020779 0.13792 2
2600 8 0.572207 0.000491 0.409253 0.020783 0.14168 2
2620 8 0.586779 0.001214 0.417457 0.020782 0.147326 2
2640 8 0.590676 0.000347 0.418526 0.020808 0.150995 2
2660 8 0.601066 0.001913 0.423612 0.020769 0.154772 2
2680 8 0.604211 0.003165 0.422797 0.020781 0.157468 2
2700 8 0.612369 0.000349 0.429901 0.020827 0.161292 2
2720 8 0.61729 0.00035 0.432419 0.020828 0.163693 2
2740 8 0.630372 0.00275 0.43643 0.020784 0.170408 2
2760 8 0.636514 0.000341 0.440756 0.020783 0.174634 2
2780 8 0.643258 0.000343 0.443342 0.020769 0.178804 2
2800 8 0.651581 0.000342 0.446685 0.020793 0.183761 2
2820 8 0.661757 0.000348 0.450086 0.020774 0.190549 2
2840 8 0.66954 0.000347 0.453401 0.020789 0.195003 2
2860 8 0.676667 0.001895 0.4545 0.020786 0.199486 2
2880 8 0.683926 0.000344 0.458528 0.020783 0.204271 2
2900 8 0.697652 0.000349 0.465519 0.020786 0.210998 2
2920 8 0.69853 0.002969 0.459102 0.020784 0.215675 2
2940 8 0.707049 0.000346 0.46715 0.020779 0.218774 2
2960 8 0.716675 0.003158 0.46743 0.020792 0.225295 2
2980 8 0.728555 0.002304 0.475575 0.020848 0.229828 2
3000 8 0.738385 0.000344 0.479241 0.020783 0.238017 2
3020 8 0.74272 0.000341 0.479277 0.020768 0.242334 2
3040 8 0.752453 0.000343 0.480641 0.020779 0.25069 2
3060 8 0.770376 0.000346 0.489353 0.02077 0.259907 2
3080 8 0.778632 0.004566 0.489698 0.020789 0.263579 2
3100 8 0.785676 0.002022 0.494951 0.020773 0.26793 2
3120 8 0.789706 0.000347 0.49677 0.020791 0.271798 2
3140 8 0.797022 0.000352 0.499722 0.020791 0.276157 2
3160 8 0.811616 0.003073 0.500598 0.020823 0.287122 2
3180 8 0.820803 0.003284 0.508172 0.020769 0.288578 2
3200 8 0.824527 0.000343 0.510572 0.020783 0.292829 2
3220 8 0.83367 0.003734 0.510345 0.02077 0.298821 2
3240 8 0.844763 0.004571 0.515408 0.020791 0.303993 2
3260 8 0.85554 0.004562 0.517759 0.020824 0.312395 2
3280 8 0.864573 0.001401 0.523572 0.021022 0.318578 2
3300 8 0.880617 0.004561 0.526711 0.020797 0.328548 2
3320 8 0.885802 0.003577 0.525556 0.020788 0.335881 2
3340 8 0.902913 0.000343 0.535332 0.020774 0.346464 2
3360 8 0.919695 0.001866 0.542817 0.020826 0.354186 2
3380 8 0.926008 0.004572 0.538528 0.020774 0.362134 2
3400 8 0.931113 0.003384 0.539935 0.020794 0.367 2
3420 8 0.945468 0.000346 0.544967 0.02079 0.379365 2
3440 8 0.954378 0.000344 0.546845 0.02079 0.386399 2
3460 8 0.967093 0.001932 0.549278 0.020769 0.395114 2
3480 8 0.979522 0.000346 0.554148 0.020782 0.404246 2
3500 8 0.992285 0.000341 0.557302 0.020779 0.413863 2
3520 8 0.999706 0.000343 0.556572 0.020816 0.421975 2
3540 8 1.02247 0.003555 0.565479 0.0208 0.43264 1
3560 8 1.03143 0.003719 0.563741 0.020806 0.443166 1
3580 8 1.05053 0.004429 0.568941 0.020792 0.45637 1
3600 8 1.06563 0.000345 0.575458 0.020803 0.469022 1
3620 8 1.07995 0.002849 0.576055 0.020768 0.480274 1
3640 8 1.09081 0.000348 0.580375 0.020813 0.489272 1
3660 8 1.10683 0.000342 0.581771 0.020772 0.503943 1
3680 8 1.11906 0.002707 0.586816 0.020786 0.508751 1
3700 8 1.12942 0.000347 0.592187 0.020769 0.516115 1
3720 8 1.14845 0.003719 0.594577 0.020809 0.52935 1
3740 8 1.16159 0.003317 0.598345 0.02078 0.539147 1
3760 8 1.17335 0.004561 0.599935 0.020819 0.548038 1
3780 8 1.19332 0.003988 0.603475 0.020769 0.565085 1
3800 8 1.20709 0.000346 0.605495 0.02078 0.580465 1
3820 8 1.22107 0.002202 0.609996 0.020767 0.588109 1
3840 8 1.23532 0.003067 0.611178 0.020874 0.600201 1
3860 8 1.25406 0.003829 0.616834 0.020771 0.612622 1
3880 8 1.26801 0.000349 0.620349 0.020802 0.626506 1
3900 8 1.28426 0.004368 0.622033 0.020787 0.637072 1
3920 8 1.2944 0.000347 0.624571 0.020819 0.648666 1
3940 8 1.30951 0.000348 0.628039 0.020769 0.660359 1
3960 8 1.32737 0.000475 0.631724 0.020784 0.674385 1
3980 8 1.34292 0.000466 0.634068 0.02077 0.687612 1
4000 8 1.36136 0.000465 0.634956 0.020791 0.705152 1
4020 8 1.37889 0.000467 0.641151 0.02077 0.716499 1
4040 8 1.39942 0.000472 0.64402 0.020782 0.734146 1
4060 8 1.41595 0.000475 0.646469 0.020779 0.748227 1
4080 8 1.43385 0.000472 0.648405 0.020787 0.764186 1
4100 8 1.45422 0.000472 0.653093 0.020768 0.779886 1
4120 8 1.46616 0.000458 0.655296 0.0208 0.789601 1
4140 8 1.4845 0.000461 0.659668 0.02077 0.803599 1
4160 8 1.50624 0.000462 0.662024 0.020799 0.822956 1
4180 8 1.52121 0.00046 0.664795 0.020767 0.835191 1
4200 8 1.53999 0.000464 0.667421 0.020781 0.851328 1
4220 8 1.55495 0.000462 0.669215 0.020783 0.864488 1
4240 8 1.57259 0.000467 0.672279 0.02079 0.879054 1
4260 8 1.59545 0.000469 0.675473 0.020768 0.898737 1
4280 8 1.6088 0.000462 0.677889 0.020784 0.909662 1
4300 8 1.62761 0.000466 0.681473 0.020769 0.9249 1
4320 8 1.64407 0.000488 0.682413 0.020784 0.940385 1
4340 8 1.66204 0.001194 0.688953 0.020767 0.951129 1
4360 8 1.68582 0.000347 0.690083 0.020794 0.974596 1
4380 8 1.70691 0.002693 0.694168 0.020769 0.989284 1
4400 8 1.72429 0.000345 0.696068 0.020783 1.00709 1
4420 8 1.73871 0.001858 0.697287 0.020789 1.01878 1
4440 8 1.75462 0.000346 0.70143 0.020792 1.03206 1
4460 8 1.77502 0.000341 0.70267 0.020779 1.05123 1
4480 8 1.7978 0.000461 0.705284 0.020782 1.07127 1
4500 8 1.83121 0.000463 0.706467 0.020768 1.10351 1
4520 8 1.84524 0.000462 0.710376 0.020781 1.11362 1
4540 8 1.87448 0.000467 0.712588 0.020771 1.14066 1
4560 8 1.88422 0.000466 0.713429 0.020782 1.14955 1
4580 8 1.91158 0.000472 0.716444 0.020771 1.17389 1
4600 8 1.93662 0.001187 0.721333 0.020781 1.19332 1
4620 8 1.96031 0.00034 0.722608 0.020779 1.21658 1
4640 8 1.98454 0.001947 0.72559 0.020783 1.23623 1
4660 8 2.01315 0.000349 0.728589 0.020775 1.26344 1
4680 8 2.03896 0.002743 0.729202 0.020784 1.28623 1
4700 8 2.06821 0.000341 0.733829 0.02077 1.31327 1
4720 8 2.08167 0.000462 0.733373 0.020808 1.32703 1
4740 8 2.1097 0.000464 0.736797 0.0208 1.35164 1
4760 8 2.12719 0.000464 0.740002 0.020783 1.36594 1
4780 8 2.15817 0.000459 0.743911 0.021068 1.39273 1
4800 8 2.17629 0.000974 0.744047 0.020782 1.41048 1
4820 8 2.21001 0.000346 0.746951 0.020811 1.4419 1
4840 8 2.2388 0.003594 0.749521 0.020779 1.46491 1
4860 8 2.26255 0.004249 0.750259 0.020813 1.48723 1
4880 8 2.29981 0.00372 0.754645 0.020784 1.52066 1
4900 8 2.31882 0.003914 0.756497 0.02077 1.53763 1
4920 8 2.34724 0.00373 0.758912 0.02079 1.56381 1
4940 8 2.37503 0.004454 0.761413 0.020775 1.58838 1
4960 8 2.39904 0.000346 0.764883 0.020822 1.61299 1
4980 8 2.424 0.004529 0.765977 0.020772 1.63272 1
5000 8 2.4512 0.004614 0.768011 0.02079 1.65778 1
