"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time"
8700 8 8.90845 0.003153 0.739819 0.018963 8.14652 1
8800 8 9.14093 0.001804 0.749493 0.019034 8.3706 1
8900 8 9.38113 0.001808 0.754561 0.018961 8.60581 1
9000 8 9.56845 0.001813 0.76438 0.018964 8.78329 1
9100 8 9.78989 0.003001 0.772638 0.018951 8.9953 1
9200 8 10.023 0.001639 0.779685 0.018949 9.22275 1
9300 8 10.2785 0.001642 0.784618 0.018962 9.47328 1
9400 8 10.4852 0.001639 0.793755 0.018954 9.67088 1
9500 8 10.7036 0.002906 0.803869 0.018964 9.87785 1
9600 8 10.9476 0.001635 0.81295 0.019025 10.114 1
9700 8 11.194 0.001645 0.821645 0.018948 10.3517 1
9800 8 11.4669 0.002829 0.847453 0.018958 10.5977 1
9900 8 11.7045 0.00162 0.85546 0.018957 10.8285 1
10000 8 11.9396 0.001639 0.865381 0.018954 11.0536 1
